,RADeg,decDeg,z,fluxmJy_1.4GHz,fluxmJy_30GHz,fluxmJy_90GHz,fluxmJy_148GHz,fluxmJy_219GHz,fluxmJy_277GHz,fluxmJy_350GHz
8668,7.001775000000001,5.443979000000001,1.18908,63.6842,5.29454,2.17669,1.46201,1.06857,0.885475,0.734355
8669,6.995762,5.443552000000005,1.18908,0.283297,0.0227423,0.00944311,0.00634307,0.00463611,0.00384172,0.00318607
8670,4.847396,5.123975000000005,1.18911,0.15403,0.0131506,0.00545878,0.00366672,0.00267998,0.00222077,0.00184176
8671,5.552371,5.657040999999996,1.18921,0.0934274,0.00799977,0.00332185,0.00223134,0.00163087,0.00135142,0.00112078
8672,5.553756,5.657085000000005,1.18921,1.00279,0.0914276,0.0361708,0.0240152,0.0174949,0.0144869,0.012011
8673,5.30553,6.282339999999994,1.18926,0.0722246,0.00607257,0.00252159,0.00169378,0.00123798,0.00102585,0.000850772
8674,4.936187,6.5465670000000005,1.18927,0.212702,0.0176725,0.00727197,0.00488253,0.00356838,0.00295692,0.00245226
8675,4.927249,6.542822000000001,1.18927,0.0963297,0.00853766,0.00342212,0.00228816,0.00167084,0.00138433,0.00114801
8676,5.375355,5.450929000000001,1.18956,0.3131,0.0196061,0.00808216,0.00542885,0.00396791,0.00328801,0.00272686
8677,5.141423,6.320509000000004,1.18999,0.0985199,0.00823492,0.00336142,0.00225533,0.00164808,0.00136564,0.00113256
8678,5.542526,6.687131999999999,1.19035,0.355888,0.0341629,0.0128418,0.00842114,0.00611094,0.00505552,0.00418976
8680,7.046305,5.389168000000001,1.19068,0.40118,0.0343706,0.0142583,0.00957737,0.00700004,0.00580058,0.00481062
8684,6.614387,6.156321999999997,1.1915,0.183391,0.0157442,0.00653694,0.00439096,0.00320932,0.00265941,0.00220554
8685,4.838549,6.734013999999995,1.1917,0.0584251,0.00506423,0.00207717,0.0013946,0.00101926,0.000844608,0.000700462
8686,6.767195,6.347827999999999,1.19202,0.0591618,0.00477653,0.00198071,0.00133046,0.000972425,0.0008058,0.000668278
8687,6.828844,5.926142,1.19212,0.0596542,0.0050881,0.00209316,0.00140548,0.00102721,0.000851194,0.000705923
8688,7.161492,6.433735999999996,1.19251,0.0535141,0.0034548,0.00121972,0.000814678,0.00059511,0.000493112,0.000408949
8689,7.174151000000001,6.445264999999998,1.19251,15.8479,1.35574,0.562873,0.37809,0.276344,0.228992,0.189911
8690,7.164224000000001,6.441856999999995,1.19251,0.0758578,0.00551599,0.00228792,0.00153682,0.00112325,0.000930786,0.000771932
8691,7.16006,6.440785000000006,1.19251,0.679049,0.0553119,0.0229637,0.0154251,0.0112741,0.00934227,0.00774786
8692,5.222457,5.882327999999998,1.19263,2.23459,0.18946,0.077575,0.0521017,0.0380807,0.0315556,0.0261701
8693,5.2294,5.8842779999999975,1.19263,0.055575,0.004454,0.00183726,0.00123392,0.00090185,0.000747317,0.000619775
8697,5.31835,5.877720999999999,1.19328,0.228151,0.0192874,0.00794834,0.00533862,0.00390195,0.00323335,0.00268153
8698,6.950679,6.296912000000006,1.19328,0.319076,0.0274422,0.011389,0.00765002,0.00559134,0.00463327,0.00384253
8699,6.958175000000001,6.2891099999999955,1.19328,0.091482,0.00787278,0.00326893,0.00219579,0.00160489,0.00132989,0.00110292
8700,5.862528,6.081355999999996,1.19347,0.0975621,0.00971791,0.00454314,0.00300992,0.00209501,0.00166918,0.00132906
8701,5.865338,6.086937000000003,1.19347,0.0531267,0.00426787,0.00176489,0.00118543,0.000866417,0.000717957,0.000595426
8702,7.058256,7.037348000000004,1.19386,0.0959452,0.00822863,0.00341614,0.00229466,0.00167715,0.00138978,0.00115259
8703,7.071665,7.023310999999996,1.19386,0.58546,0.0561417,0.0214904,0.0140777,0.0102084,0.00844373,0.00699724
8704,5.585745,5.738453000000002,1.19398,3.61444,0.311036,0.129154,0.0867548,0.0634085,0.0525435,0.0435761
8706,5.106281,4.982265999999999,1.19447,0.0524223,0.00439711,0.00182482,0.00122576,0.000895898,0.000742386,0.000615686
8707,5.96785,6.155988,1.19448,0.0656495,0.0055944,0.00232251,0.00156006,0.00114024,0.000944861,0.000783606
8708,7.14651,6.274707000000003,1.19452,1.27811,0.101644,0.0421477,0.028311,0.0206923,0.0171467,0.0142204
8711,7.032033,5.075762,1.19544,0.15885,0.0171865,0.00671967,0.00419295,0.00291027,0.00235666,0.00192276
8714,7.085104,4.993567000000002,1.19617,0.0577975,0.00504225,0.00205696,0.00137886,0.0010074,0.000834728,0.000692253
8715,6.432751,5.846072999999999,1.19643,0.0688193,0.00554453,0.00229014,0.00153812,0.00112419,0.00093156,0.000772574
8716,6.428988,5.847624,1.19643,0.125584,0.0108038,0.00448513,0.00301273,0.00220198,0.00182467,0.00151326
8717,7.151775,5.060776999999997,1.19671,0.101081,0.00854877,0.00354693,0.00238252,0.00174137,0.00144299,0.00119672
8718,7.149553,5.055720000000001,1.19671,0.0612788,0.00506566,0.00209273,0.00140552,0.00102727,0.000851246,0.000705967
8719,7.14276,5.053556000000007,1.19671,0.760637,0.0645253,0.0267832,0.0179906,0.0131492,0.0108961,0.00903653
8720,5.468438,6.090055000000004,1.19712,0.0862827,0.00740278,0.00307376,0.00206469,0.00150907,0.00125049,0.00103707
8721,5.466724,6.082278000000003,1.19712,0.828052,0.0675507,0.0280349,0.0188314,0.0137638,0.0114054,0.00945885
8722,6.927232,5.341056000000001,1.19717,0.0933404,0.00732867,0.00294271,0.00197433,0.00144284,0.00119559,0.000991541
8723,4.953383,7.177601000000004,1.19738,0.263787,0.0228978,0.00944597,0.00633288,0.0046255,0.00383222,0.0031779
8724,4.949445,7.169718000000004,1.19738,0.131114,0.0106632,0.0044278,0.00297421,0.00217383,0.00180135,0.00149392
8725,5.462275,6.032757000000005,1.19766,0.103884,0.00877593,0.00364351,0.0024474,0.00178879,0.00148228,0.0012293
8726,5.462749,6.0293249999999965,1.19766,0.0629227,0.00566134,0.00223977,0.00148767,0.00108333,0.000896848,0.000743449
8727,7.021065000000001,6.780535000000001,1.19795,0.111151,0.00846304,0.00305726,0.0020443,0.00149356,0.0012376,0.00102637
8728,7.189098,4.917360999999997,1.19818,0.13742,0.0114264,0.00473701,0.00318189,0.00232562,0.00192713,0.00159823
8729,7.191267,4.927788000000005,1.19818,0.121698,0.0106089,0.00436828,0.00292567,0.00213623,0.00176976,0.00146756
8730,5.359525,5.821223999999999,1.19824,0.0675688,0.00587694,0.00240156,0.00161119,0.0011774,0.000975634,0.000809121
8733,5.459987,5.940166999999998,1.19938,0.165527,0.0142133,0.00590183,0.00396435,0.00289751,0.00240103,0.00199125
8737,6.91941,6.669164999999999,1.20013,0.057924,0.00493889,0.00205051,0.00137735,0.0010067,0.000834202,0.000691832
8738,6.916876000000001,6.668028000000007,1.20013,6.74348,0.603068,0.24711,0.163875,0.118907,0.0982656,0.0813601
8739,6.912995,6.6718709999999986,1.20013,0.0769376,0.00662583,0.00275133,0.00184811,0.00135077,0.00111932,0.000928287
8740,6.924066,6.670100000000006,1.20013,0.300682,0.0254177,0.0104964,0.00704965,0.00515248,0.0042696,0.00354093
8741,6.918621,6.680180999999995,1.20013,0.114703,0.0098501,0.00408676,0.00274512,0.00200639,0.0016626,0.00137885
8742,5.096151,5.028304999999995,1.20069,0.875461,0.0741372,0.0307707,0.020669,0.0151069,0.0125183,0.0103819
8743,5.104187,5.014939000000006,1.20069,0.0859969,0.00738386,0.00306609,0.00205954,0.0015053,0.00124737,0.00103449
8744,5.852812,6.317540000000007,1.2008,0.151142,0.0138826,0.00522074,0.00349024,0.00254984,0.00211285,0.00175224
8745,5.850710000000001,6.322215999999997,1.2008,2.15388,0.181984,0.0740015,0.0496676,0.0362987,0.0300787,0.0249452
8746,6.845341,5.063476999999999,1.20095,0.0525204,0.00447216,0.00182914,0.00122834,0.000897771,0.000743938,0.000616972
8747,6.019929000000001,5.941423000000003,1.20099,0.326464,0.0275701,0.0114374,0.00768263,0.00561519,0.00465303,0.00385891
8748,5.775147,5.956128999999997,1.20108,2.55051,0.215778,0.0895962,0.0601831,0.0439874,0.0364502,0.0302294
8749,6.059528,5.983936000000001,1.20135,0.259713,0.022335,0.00927422,0.00622963,0.00455319,0.00377301,0.00312908
8754,6.918381,5.182556000000001,1.20295,0.0615323,0.00506227,0.00209392,0.00140649,0.001028,0.000851851,0.000706468
8755,6.919029,5.183239999999995,1.20295,2.60096,0.2313,0.09243,0.0618393,0.0451674,0.0374244,0.0310364
8758,5.569627,5.237581999999999,1.2031,0.079126,0.00682704,0.00280954,0.00188659,0.00137885,0.00114258,0.000947584
8759,5.570702,5.239202000000005,1.2031,0.0575738,0.00486602,0.00201869,0.00135597,0.000991068,0.000821249,0.00068109
8760,5.571577,5.2323830000000005,1.2031,0.060812,0.00522982,0.00217126,0.00145846,0.00106598,0.000883325,0.000732571
8761,5.572415,5.238578000000006,1.2031,0.338775,0.0288589,0.011925,0.00800791,0.00585266,0.00484978,0.00402207
8765,5.590876,5.450969000000007,1.20359,0.321728,0.0261293,0.010823,0.0072699,0.00531352,0.00440305,0.0036516
8767,5.433127,5.299119000000004,1.20431,0.80207,0.0794379,0.0265029,0.0171854,0.0124524,0.0103008,0.00853696
8769,6.711669,4.808822999999996,1.2047,0.299314,0.0257534,0.0106522,0.00715391,0.00522863,0.0043327,0.00359325
8770,6.718865,4.805518999999998,1.2047,0.186487,0.0154899,0.00642662,0.00431682,0.00315513,0.0026145,0.0021683
8771,6.712591,4.80903,1.2047,3.14397,0.248954,0.0920093,0.0613891,0.0448268,0.0371413,0.0308014
8772,6.812607,5.402110999999996,1.20485,0.509557,0.0451429,0.0178884,0.0119165,0.00868884,0.00719592,0.00596629
8776,5.257355,6.739006000000002,1.20594,0.0743248,0.00604942,0.00251196,0.00168732,0.00123325,0.00102194,0.000847526
8777,5.200616,6.754751999999999,1.20657,0.0748352,0.00644498,0.00262712,0.00176148,0.00128699,0.0010664,0.000884379
8778,4.849578,6.730316999999995,1.20665,0.0806091,0.00629875,0.0025724,0.00172696,0.00126214,0.00104586,0.000867369
8779,4.856077,6.729409999999996,1.20665,0.0898205,0.00726027,0.00301469,0.00202501,0.00148007,0.00122646,0.00101715
8780,5.111861,6.839774000000004,1.20703,0.0901149,0.0185967,0.00736335,0.00375742,0.00214059,0.00156465,0.00118362
8784,6.358495,6.861730000000001,1.20786,0.0514324,0.00458386,0.00181436,0.00121574,0.000888356,0.000736121,0.000610487
8785,5.142494,6.779896999999998,1.20815,0.0605552,0.0184679,0.0147841,0.0104415,0.00685559,0.00498751,0.00346349
8790,5.152213,6.7269879999999995,1.20892,0.0612066,0.00523149,0.00217204,0.00145899,0.00106637,0.000883647,0.000732839
8794,6.856736,6.7075040000000055,1.20904,0.354756,0.0301272,0.0124672,0.00837421,0.00612065,0.00507188,0.00420628
8796,5.016248000000001,5.983516999999998,1.20994,0.0864923,0.00737267,0.00304824,0.00204741,0.00149643,0.00124002,0.00102839
8797,6.85353,5.571124000000001,1.21054,0.178383,0.063969,0.0231258,0.0103517,0.00512602,0.00344543,0.00243473
8798,6.843639,5.564074,1.21054,0.543431,0.0466531,0.0193224,0.0129787,0.00948606,0.00786063,0.00651909
8801,5.461584,5.111848000000005,1.21211,0.187916,0.0162153,0.00671801,0.0045104,0.0032961,0.0027312,0.00226503
8802,5.475951,5.113076,1.21211,0.0646533,0.00545474,0.00226499,0.00152142,0.001112,0.000921459,0.000764197
8803,6.257868,6.553148999999996,1.21297,0.787421,0.0674682,0.0280047,0.0188111,0.0137489,0.0113931,0.00944865
8804,6.659414,6.2886339999999965,1.21303,0.0968921,0.00877226,0.003283,0.00216601,0.00157501,0.00130355,0.00108049
8805,6.664253,6.291168000000003,1.21303,0.0818789,0.0128802,0.00508646,0.00282805,0.00175614,0.0013419,0.0010476
8806,6.720725,5.359927000000002,1.21304,0.282066,0.0226725,0.00941383,0.0063234,0.00462173,0.0038298,0.00317619
8811,6.303990000000001,6.711660000000001,1.21483,0.157118,0.0130775,0.00543032,0.00364762,0.00266602,0.0022092,0.00183217
8812,6.304874,6.707559999999998,1.21483,0.109872,0.00928053,0.00385349,0.00258845,0.00189188,0.00156771,0.00130015
8813,6.306425,6.701351000000002,1.21483,2.86909,0.243277,0.101015,0.067853,0.0495933,0.0410955,0.0340819
8814,6.908321,6.8483870000000024,1.21487,0.0943964,0.00809782,0.00336211,0.00225838,0.00165063,0.0013678,0.00113436
8815,5.369539,6.1746199999999964,1.21508,0.0602745,0.00517379,0.00214812,0.00144292,0.00105462,0.000873915,0.000724767
8816,5.37045,6.187376000000003,1.21508,23.8686,2.0112,0.835135,0.560972,0.410011,0.339756,0.281771
8830,5.514676,5.0292980000000025,1.21823,2.41719,0.208523,0.0860366,0.0577614,0.0422136,0.0349798,0.0290098
8831,5.515566,5.032419999999994,1.21823,2.94601,0.313418,0.1059,0.068637,0.0497788,0.0411948,0.034149
8832,4.987192,4.9266139999999945,1.21824,0.0522772,0.00415234,0.00171225,0.00115006,0.000840571,0.00069654,0.000577664
8833,6.987231,5.169371000000003,1.21851,0.149887,0.0126525,0.00525383,0.00352908,0.00257938,0.0021374,0.00177262
8834,6.996143000000001,5.172173000000001,1.21851,0.0882227,0.0073527,0.00305238,0.00205032,0.00149857,0.00124179,0.00102986
8835,7.000956,5.162419999999998,1.21851,0.139252,0.0119452,0.00495047,0.00332514,0.00243032,0.00201388,0.00167018
8836,6.983291,5.1646710000000065,1.21851,0.0609648,0.0053814,0.00218053,0.00145906,0.00106552,0.000882818,0.000732114
8837,6.794833,5.2100700000000035,1.21875,0.0706772,0.00574625,0.0023531,0.0015796,0.00115441,0.000956595,0.000793333
8838,6.800374,5.209011000000002,1.21875,0.76127,0.0654832,0.0271499,0.0182351,0.0133277,0.011044,0.00915915
8841,6.7394,5.181708999999998,1.21944,0.203236,0.0160637,0.00666626,0.00447782,0.00327281,0.00271202,0.00224917
8842,6.731396,5.1795039999999934,1.21944,1.59107,0.190051,0.101478,0.0665646,0.044124,0.0336638,0.0255324
8843,7.008551,4.863173000000005,1.22048,0.366455,0.0315047,0.0130662,0.00877634,0.00641454,0.00531541,0.00440825
8846,5.032023,4.931534999999999,1.22093,0.0638966,0.0212661,0.011789,0.00651283,0.00350992,0.00231112,0.00150409
8847,5.029961,4.937000000000006,1.22093,0.114793,0.00897573,0.00368486,0.00247499,0.00180895,0.00149898,0.00124316
8848,5.021466,4.929352000000006,1.22093,0.454088,0.0409766,0.0165613,0.0109728,0.00797129,0.00659292,0.00546218
8854,7.076835,7.104058000000006,1.22192,0.108098,0.00923219,0.00383344,0.00257497,0.00188203,0.00155955,0.00129339
8855,5.660059,5.321900999999998,1.22226,0.0581817,0.00493486,0.0020487,0.00137614,0.00100581,0.000833465,0.000691221
8861,4.951853,6.9923929999999945,1.22338,0.0994561,0.00800446,0.00332044,0.00223039,0.00163018,0.00135085,0.0011203
8868,5.721957,5.274843999999996,1.22491,0.263534,0.0213521,0.00877369,0.005892,0.00430633,0.00356844,0.00295943
8869,5.729612,5.267838999999995,1.22491,0.123852,0.0106233,0.0044111,0.002963,0.00216564,0.00179456,0.00148829
8870,5.15595,5.109939000000001,1.22496,0.149758,0.0127409,0.00529052,0.00355372,0.00259739,0.00215233,0.001785
8871,5.749609,5.213413999999995,1.22509,0.486097,0.0412935,0.0171439,0.0115158,0.00841682,0.0069746,0.00578427
8872,5.748866,5.215109999999996,1.22509,0.187942,0.015953,0.00661748,0.00444505,0.00324886,0.00269217,0.0022327
8878,5.995955,6.0497510000000005,1.22615,0.0545411,0.00466924,0.00193881,0.00130233,0.000951864,0.000788762,0.000654147
8879,4.998794,6.420936999999998,1.22619,0.332712,0.0286151,0.0118822,0.00798142,0.00583357,0.00483399,0.00400899
8880,5.784475,5.331971999999998,1.22639,0.0663628,0.0055996,0.00231028,0.00155157,0.00113401,0.000939698,0.000779323
8881,5.782638,5.325988000000001,1.22639,0.0583084,0.00481342,0.0019487,0.00130745,0.000955469,0.000791736,0.00065661
8884,6.836029,6.243983999999996,1.22706,0.0920275,0.00775749,0.00322045,0.00216322,0.00158108,0.00131017,0.00108656
8885,6.912127,7.0623179999999985,1.22716,0.153702,0.0139454,0.00554855,0.0036773,0.00267407,0.00221265,0.00183366
8886,6.92211,7.0646170000000055,1.22716,0.0552105,0.00518437,0.00206916,0.00135202,0.000974361,0.000803505,0.000664512
8887,6.920173,7.067979000000004,1.22716,0.0571038,0.00476444,0.00197327,0.00132541,0.000968733,0.000802741,0.00066574
8888,6.924819,7.069920999999998,1.22716,0.0564187,0.00449296,0.00121808,0.000772079,0.000556801,0.00046018,0.000381246
8889,5.640092,5.358962999999994,1.22774,0.244047,0.0210021,0.00870858,0.00584885,0.00427476,0.00354226,0.00293771
8890,4.859899,6.247441000000001,1.22776,0.207498,0.0175441,0.00728506,0.00489348,0.00357661,0.00296376,0.00245795
8891,4.853226,6.246841999999999,1.22776,0.511308,0.0411918,0.0170925,0.0114813,0.00839158,0.00695369,0.00576693
8892,5.780869,5.7378590000000065,1.22782,0.0573335,0.00491485,0.00204085,0.00137087,0.00100196,0.000830275,0.000688575
8893,6.946462,7.176275999999993,1.22783,0.129115,0.0120182,0.00469418,0.00310065,0.00225537,0.001867,0.00154774
8894,6.947206,7.171321999999997,1.22783,0.0626459,0.00528109,0.00219291,0.00147301,0.00107661,0.000892135,0.000739878
8898,6.020774000000001,6.162166000000001,1.22824,0.0953984,0.00817699,0.00339542,0.00228076,0.00166699,0.00138135,0.0011456
8900,6.931609,6.134078999999997,1.22856,0.133399,0.0116183,0.00474614,0.00318468,0.00232736,0.00192854,0.0015994
8901,6.932061000000001,6.134183000000001,1.22856,0.100828,0.00861163,0.00357392,0.00240065,0.00175462,0.00145397,0.00120582
8902,5.723806,5.248555000000003,1.22872,0.437566,0.0375448,0.0155898,0.0104719,0.00765386,0.00634237,0.00525995
8903,5.719815,5.245492999999994,1.22872,0.197716,0.0167886,0.00697111,0.00468259,0.00342248,0.00283604,0.00235202
8908,6.866549,6.1371219999999935,1.22916,0.131582,0.0113227,0.00470167,0.00315818,0.00230829,0.00191277,0.00158632
8909,4.936006,6.375266999999997,1.22938,0.103869,0.0103781,0.00375043,0.0024214,0.00174489,0.00144034,0.00119224
8910,6.055384,6.5265420000000045,1.2294,0.0773761,0.00542391,0.00210301,0.00140891,0.00102944,0.00085302,0.000707432
8917,4.833127,6.020293999999999,1.23145,0.506162,0.0432997,0.0179799,0.0120774,0.00882727,0.00731472,0.00606635
8918,4.836291,6.019934000000001,1.23145,0.538965,0.0462396,0.0192005,0.0128972,0.0094265,0.00781128,0.00647816
8920,5.189321,5.9104920000000005,1.23252,0.0592027,0.00910188,0.0088654,0.00784098,0.00629614,0.00518317,0.00405881
8921,4.910120000000001,5.942964000000002,1.23285,0.0574726,0.0048886,0.00202994,0.00136354,0.000996605,0.000825837,0.000684895
8923,6.185731,4.806158000000005,1.23302,1.19665,0.14745,0.0716261,0.0437918,0.0280594,0.0213934,0.01649
8924,5.737924,5.090654999999996,1.23368,0.156269,0.013339,0.00553893,0.00372058,0.00271935,0.00225339,0.00186881
8925,5.865079,5.700703999999999,1.23383,0.170312,0.014657,0.00608531,0.00408759,0.00298759,0.00247567,0.00205316
8926,6.337281,5.185890000000003,1.23388,0.105311,0.00893655,0.0037107,0.00249253,0.00182177,0.00150961,0.00125197
8927,4.903076,6.086357,1.23395,0.0665235,0.005715,0.00237248,0.00159363,0.00116477,0.000965191,0.000800465
8930,5.257291,5.876538999999995,1.23424,0.365445,0.0299915,0.0123589,0.00830035,0.0060666,0.00502708,0.00416913
8931,5.25708,5.876490999999996,1.23424,0.200311,0.0172159,0.00714481,0.00479923,0.00350773,0.00290668,0.00241061
8934,5.335466000000001,5.774616000000005,1.23561,0.0753986,0.00658119,0.00252174,0.00168694,0.0012324,0.00102118,0.000846886
8935,6.071615000000001,6.715798999999993,1.23595,0.0823436,0.00428248,0.00177646,0.00119327,0.000872155,0.000722712,0.000599369
8936,6.073131,6.718308999999995,1.23595,2.65201,0.228884,0.0940729,0.0631724,0.0461714,0.0382599,0.0317302
8937,6.072831,6.717996999999995,1.23595,0.11034,0.009419,0.00386989,0.00259818,0.00189888,0.0015735,0.00130495
8939,4.90634,6.216607000000001,1.23621,0.857075,0.0938444,0.0436328,0.0279779,0.018934,0.0148751,0.0117222
8940,4.905088,6.223787999999998,1.23621,1.63519,0.140383,0.0582685,0.0391395,0.0286068,0.023705,0.0196594
8941,5.748452,5.2850420000000025,1.23639,0.0949741,0.00809567,0.00336166,0.00225808,0.00165041,0.00136762,0.00113421
8944,5.758635,5.223870999999995,1.23707,0.187872,0.0136373,0.00566132,0.00380279,0.00277943,0.00230318,0.0019101
8953,5.738681,6.771183999999998,1.23969,0.399252,0.0355326,0.0145193,0.00965258,0.0070211,0.00580916,0.00481377
8965,5.794167000000001,5.3055670000000035,1.24141,0.0529198,0.00419506,0.00168223,0.00112879,0.000824944,0.000683584,0.000566918
8966,5.79192,5.311674000000004,1.24141,3.39225,0.29177,0.121148,0.0813771,0.059478,0.0492865,0.040875
8967,6.051315,6.482475999999998,1.24174,0.0593219,0.00592288,0.00210262,0.00135742,0.00097908,0.000808548,0.000669466
8968,5.337728,6.926854000000005,1.24234,0.102485,0.00904643,0.00370581,0.00247089,0.00179929,0.00148905,0.00123396
8969,5.757008,5.323077999999995,1.24278,0.0744862,0.00641134,0.00266226,0.00178828,0.00130704,0.00108308,0.000898236
8971,5.012278,6.2746,1.24285,0.0847407,0.00710678,0.0029459,0.00197877,0.00144627,0.00119845,0.000993914
8972,6.873653,5.017651000000005,1.24326,0.535159,0.0457491,0.0189963,0.0127601,0.00932628,0.00772823,0.00640928
8973,6.88088,5.018552999999996,1.24326,0.0868685,0.00742307,0.00307179,0.00206315,0.00150793,0.00124955,0.00103629
8974,6.877911000000001,5.015032000000005,1.24326,0.634391,0.053549,0.0222357,0.014936,0.0109166,0.00904608,0.00750222
8975,5.926131,4.8593069999999985,1.24365,0.0775128,0.00759689,0.0028044,0.00184319,0.00134067,0.00111003,0.000920323
8976,5.210678,7.009320999999996,1.24381,0.506699,0.0289442,0.0120179,0.00807261,0.00590022,0.00488922,0.0040548
8977,5.680469,5.196019000000004,1.24394,0.0739737,0.00631581,0.00262257,0.00176162,0.00128756,0.00106693,0.000884845
8979,6.000453,6.398674999999999,1.24469,0.528356,0.268249,0.466344,0.485009,0.43441,0.379683,0.314027
8980,5.99985,6.397399999999996,1.24469,0.392058,0.0375613,0.0144249,0.00944239,0.00684322,0.00565921,0.00468926
8981,6.514748,6.673510000000004,1.24517,0.0967796,0.00825289,0.00342693,0.00230192,0.00168246,0.00139417,0.00115623
8982,6.512651,6.671287999999996,1.24517,0.124223,0.0107324,0.00444154,0.00298245,0.00217974,0.00180623,0.00149797
8983,6.51763,6.6746010000000044,1.24517,0.176883,0.0151902,0.00630764,0.00423693,0.00309675,0.00256612,0.00212817
8984,6.516397,6.6809300000000045,1.24517,0.0582612,0.00499201,0.00207161,0.00139151,0.00101705,0.000842777,0.000698944
8985,7.02129,6.4034839999999935,1.24563,0.410252,0.0347478,0.0144218,0.00968733,0.0070804,0.00586718,0.00486585
8986,7.085282,5.075258000000005,1.24571,0.161065,0.0120577,0.00473693,0.00317473,0.00231976,0.00192221,0.00159414
8987,7.083290000000001,5.079210999999999,1.24571,0.0673001,0.00615539,0.00241635,0.00160849,0.00117348,0.000972127,0.000806143
8989,5.087314,6.278417999999995,1.24632,0.0549464,0.00905787,0.00464261,0.00274683,0.00165984,0.00120552,0.000880729
8990,5.08641,6.279624000000005,1.24632,0.0542542,0.00461851,0.00191765,0.00128811,0.000941472,0.000780151,0.000647006
8991,5.188122,6.3017340000000015,1.24649,0.096318,0.0133798,0.00557967,0.00321038,0.00203874,0.0015732,0.00123659
8993,6.544138,5.992755,1.24716,0.296458,0.0251895,0.0104022,0.00698707,0.0051068,0.00423175,0.00350953
8996,5.584442,6.673240000000004,1.25001,0.0589818,0.00503774,0.00208663,0.00140161,0.00102442,0.00084889,0.000704013
8997,5.575797,6.682623999999998,1.25001,0.050732,0.00432735,0.0017925,0.00120397,0.000879965,0.000729183,0.000604736
8998,5.584683,6.688652999999996,1.25001,0.0801621,0.00624279,0.00259215,0.00174119,0.00127262,0.00105456,0.000874581
8999,5.216224,6.661387000000007,1.25029,0.0723474,0.00638365,0.00256351,0.00171811,0.00125541,0.00104026,0.000862719
9001,7.06716,5.167853999999997,1.25062,0.0598355,0.00510911,0.00209497,0.00140656,0.001028,0.000851847,0.000706465
9002,7.058354,5.164844999999994,1.25062,0.101228,0.00883206,0.00360348,0.00241449,0.00176372,0.00146135,0.0012119
9003,6.365224,6.929691000000001,1.25218,0.0923044,0.00789406,0.00327694,0.00220116,0.00160882,0.00133315,0.00110562
9004,6.373199,6.925531000000002,1.25218,0.0638019,0.00538971,0.00223644,0.00150223,0.00109797,0.000909834,0.000754556
9014,5.52468,5.094802999999998,1.25552,0.176215,0.015138,0.00628596,0.00422237,0.0030861,0.0025573,0.00212086
9016,6.910936,5.357266000000001,1.25619,0.113342,0.00972639,0.00403784,0.00271227,0.00198238,0.0016427,0.00136235
9017,4.919341,6.887034999999997,1.25789,0.0535528,0.00457548,0.00189973,0.00127608,0.000932677,0.000772864,0.000640962
9019,6.562503,6.0563039999999955,1.25821,0.0601564,0.00503969,0.00209269,0.00140569,0.00102741,0.000851362,0.000706064
9020,6.556117,5.4902719999999965,1.25825,0.0524847,0.00450457,0.00186599,0.00125339,0.000916097,0.000759124,0.000629568
9021,4.89127,6.637889000000006,1.25849,36.5572,3.07002,1.27453,0.856122,0.625734,0.518515,0.430022
9023,6.599442,6.627547999999994,1.25879,0.106736,0.00917979,0.00380932,0.00255876,0.00187018,0.00154973,0.00128524
9024,6.595886,6.626467999999998,1.25879,0.346504,0.0313969,0.0122099,0.00815564,0.00595601,0.00493495,0.00409261
9025,4.888975,6.945265999999997,1.25904,0.140371,0.0102087,0.00412617,0.00277131,0.00202553,0.00167846,0.001392
9026,5.435983,4.8615429999999975,1.25913,0.129491,0.0161178,0.00455454,0.00268933,0.00186901,0.00152648,0.00125656
9027,5.432763,4.869596999999999,1.25913,0.0967178,0.00832707,0.00345776,0.00232263,0.00169759,0.00140671,0.00116663
9028,6.12467,6.7557830000000045,1.25958,0.212391,0.0179052,0.00739294,0.00496513,0.00362893,0.00300711,0.00249389
9029,6.121024,6.755268999999995,1.25958,0.0587888,0.00448829,0.00186116,0.00125017,0.000913739,0.000757171,0.000627947
9030,6.628285,6.7465090000000005,1.25967,0.066976,0.0168302,0.00788902,0.00430932,0.00241986,0.00167696,0.00116972
9035,5.0369,7.147632000000001,1.26039,0.0805717,0.00696445,0.00287684,0.00193129,0.00141141,0.00116954,0.000969937
9036,5.041549,7.154416999999998,1.26039,4.69781,0.401855,0.166664,0.111945,0.0818191,0.0677994,0.0562283
9043,5.26778,5.950619000000004,1.26065,0.390293,0.0320706,0.0133123,0.00894205,0.00653569,0.0054158,0.00449151
9044,5.272317,5.951092000000004,1.26065,6.53961,0.562045,0.233384,0.156767,0.11458,0.0949468,0.0787426
9045,6.461381,5.494833999999994,1.2612,0.506267,0.0601508,0.0188242,0.0118858,0.00856241,0.0070772,0.00586424
9046,6.451717,5.477744,1.2612,0.0635472,0.00569052,0.0022698,0.00151747,0.00110821,0.000918219,0.000761485
9047,6.4602,6.186038000000004,1.26123,0.0764841,0.0186598,0.0109038,0.00669332,0.00402132,0.00283032,0.00195008
9048,6.460452,6.188165999999996,1.26123,0.0876788,0.00731987,0.00303937,0.00204159,0.00149219,0.0012365,0.00102547
9049,6.951996,6.385928999999994,1.26125,0.117349,0.0100306,0.00416279,0.0027962,0.00204372,0.00169353,0.0014045
