,z,RADeg,decDeg,comoving_pos_x_Mpc,comoving_pos_y_Mpc,comoving_pos_z_Mpc,pec_vel_x_km_s,pec_vel_y_km_s,pec_vel_z_km_s,Mfof,Mvir,Mgas_vir,Rvir,int_tSZ_in_Rvir,int_kSZ_in_Rvir,int_SZ_in_Rvir_148GHz,int_SZ_in_Rvir_219GHz,int_SZ_in_Rvir_277GHz,int_SZ_in_Rvir_30GHz,int_SZ_in_Rvir_90GHz,int_SZ_in_Rvir_350GHz,M200,Mgas_200,R200,int_tSZ_in_R200,int_kSZ_in_R200,int_SZ_in_R200_148GHz,int_SZ_in_R200_219GHz,int_SZ_in_R200_277GHz,int_SZ_in_R200_30GHz,int_SZ_in_R200_90GHz,int_SZ_in_R200_350GHz,M500,Mgas_500,R500,int_tSZ_in_R500,int_kSZ_in_R500,int_SZ_in_R500_148GHz,int_SZ_in_R500_219GHz,int_SZ_in_R500_277GHz,int_SZ_in_R500_30GHz,int_SZ_in_R500_90GHz,int_SZ_in_R500_350GHz,Mstar,rho_gas_c,T_c,P_c,Phi_c
67,0.2543,5.13454,5.663395000000006,1008.147,90.58737,100.3788,32.76304,-153.288,-27.9369,159837700000000.0,117355300000000.0,14028140000000.0,1.112968,5.249576e-05,-1.176744e-06,-5.205722e-05,-5.230999e-07,4.711375e-05,-0.0001032394,-8.439651e-05,0.0001111416,107071100000000.0,11779810000000.0,0.8997244,4.792428e-05,-1.024907e-06,-4.745859e-05,-4.451337e-07,4.300683e-05,-9.418318e-05,-7.697578e-05,0.0001014312,81793070000000.0,7973487000000.0,0.606236,3.861521e-05,-7.560985e-07,-3.814336e-05,-3.175032e-07,3.463267e-05,-7.579104e-05,-6.1917e-05,8.166148e-05,2710907000000.0,81280000000000.0,2.233758,30890000000000.0,-1.98099
68,0.2544,5.199887,4.937730999999996,1009.894,91.90557,87.60899,-121.0199,-207.5886,278.1503,43443560000000.0,36811690000000.0,2928113000000.0,0.7578468,5.513335e-06,1.923438e-06,-3.460184e-06,2.01207e-06,7.087989e-06,-8.830443e-06,-6.864077e-06,1.388166e-05,29987590000000.0,2191603000000.0,0.5892633,4.615025e-06,1.52064e-06,-2.984677e-06,1.593752e-06,5.840173e-06,-7.479814e-06,-5.833531e-06,1.152501e-05,21337320000000.0,1261300000000.0,0.3885117,3.235589e-06,9.738328e-07,-2.183475e-06,1.023767e-06,3.997933e-06,-5.33488e-06,-4.180291e-06,7.981251e-06,1203006000000.0,46990000000000.0,1.08434,8669000000000.0,-0.8858982
69,0.2552,5.685748000000001,6.263182000000004,1009.691,100.5269,111.3621,-54.74558,-188.2672,-262.3139,50556000000000.0,44116360000000.0,4084452000000.0,0.8014861,8.181856e-06,2.242493e-06,-5.739822e-06,2.370794e-06,9.891177e-06,-1.370947e-05,-1.078962e-05,1.996119e-05,38445630000000.0,3283627000000.0,0.6418347,7.257613e-06,1.896886e-06,-5.182226e-06,2.009213e-06,8.676749e-06,-1.225148e-05,-9.661032e-06,1.760667e-05,28834220000000.0,2044594000000.0,0.4280219,5.486772e-06,1.313475e-06,-4.036059e-06,1.396108e-06,6.431675e-06,-9.380268e-06,-7.421199e-06,1.31788e-05,1332755000000.0,54960000000000.0,1.17638,11000000000000.0,-0.97911
70,0.2543,5.541329,5.326674000000003,1008.128,97.80572,94.43596,-42.11112,-356.9364,218.7658,42578530000000.0,39791220000000.0,3366846000000.0,0.7754019,6.224994e-06,1.020478e-06,-5.053008e-06,1.124734e-06,6.851335e-06,-1.112128e-05,-8.898564e-06,1.451237e-05,36138890000000.0,2743391000000.0,0.6294823,5.559347e-06,8.715873e-07,-4.551403e-06,9.637223e-07,6.075726e-06,-9.970643e-06,-7.985339e-06,1.29158e-05,25085770000000.0,1640333000000.0,0.4090615,4.092989e-06,5.855142e-07,-3.405352e-06,6.517085e-07,4.411606e-06,-7.394977e-06,-5.932873e-06,9.4446e-06,1258596000000.0,40630000000000.0,1.042436,7206000000000.0,-0.851994
73,0.2576,6.553744,6.6320300000000065,1016.028,116.7273,118.9112,28.27666,-226.3491,-216.0004,72662230000000.0,62378030000000.0,5913991000000.0,0.9044963,1.460027e-05,7.146083e-07,-1.349278e-05,9.377825e-07,1.429985e-05,-2.772546e-05,-2.250252e-05,3.220485e-05,53343310000000.0,4815302000000.0,0.7121881,1.314102e-05,6.088714e-07,-1.217494e-05,8.060759e-07,1.282457e-05,-2.498489e-05,-2.028285e-05,2.893385e-05,40848480000000.0,3227006000000.0,0.4804682,1.054657e-05,4.460826e-07,-9.808467e-06,5.98878e-07,1.023251e-05,-2.008904e-05,-1.631365e-05,2.315214e-05,1713524000000.0,128200000000000.0,1.688098,36820000000000.0,-1.489
74,0.2619,5.212832000000001,5.771640999999997,1036.311,94.54567,105.1814,-145.8681,66.83596,-39.27003,37965060000000.0,29795360000000.0,2264374000000.0,0.7037731,4.242654e-06,1.890269e-06,-2.253158e-06,1.957389e-06,5.864262e-06,-6.382924e-06,-4.871104e-06,1.109404e-05,25278000000000.0,1721639000000.0,0.5602177,3.596917e-06,1.523012e-06,-1.989065e-06,1.579176e-06,4.889784e-06,-5.490253e-06,-4.208302e-06,9.322346e-06,18838360000000.0,1003058000000.0,0.371382,2.575349e-06,9.969923e-07,-1.516641e-06,1.036198e-06,3.404333e-06,-4.023421e-06,-3.105242e-06,6.576313e-06,1003210000000.0,38820000000000.0,1.036079,6843000000000.0,-0.8218387
75,0.2608,4.947102,5.740304999999997,1032.147,89.34106,104.1433,-14.51753,49.83496,-119.7902,46903660000000.0,20760640000000.0,1680113000000.0,0.6253064,4.849102e-06,2.728229e-07,-4.451594e-06,3.541516e-07,4.806665e-06,-9.177889e-06,-7.445831e-06,1.076385e-05,18742240000000.0,1110876000000.0,0.5051704,3.556053e-06,1.961408e-07,-3.268123e-06,2.55411e-07,3.519819e-06,-6.734109e-06,-5.463799e-06,7.887872e-06,12206490000000.0,472247000000.0,0.3228287,1.887098e-06,9.899394e-08,-1.738882e-06,1.299059e-07,1.861059e-06,-3.578173e-06,-2.903883e-06,4.178177e-06,827311400000.0,16300000000000.0,1.08718,3015000000000.0,-0.728532
77,0.2619,4.96282,5.694508999999995,1036.778,90.02841,103.7729,-403.8899,179.1114,-96.75629,30179820000000.0,29026450000000.0,1653299000000.0,0.7031801,2.606364e-06,3.88825e-06,1.330162e-06,3.922469e-06,6.334613e-06,-1.201528e-06,-2.762287e-07,9.569306e-06,24412970000000.0,1200023000000.0,0.5481759,2.146616e-06,3.048276e-06,9.418414e-07,3.076109e-06,5.06191e-06,-1.143185e-06,-3.81022e-07,7.725325e-06,13936540000000.0,555605300000.0,0.3383534,1.331397e-06,1.736205e-06,4.302094e-07,1.753056e-06,2.98372e-06,-8.629008e-07,-3.90082e-07,4.634852e-06,1055402000000.0,9233000000000.0,0.7072501,1111000000000.0,-0.510939
78,0.2627,6.037572,6.048079999999996,1037.273,109.7095,110.5149,342.7604,-427.9018,22.97571,53823880000000.0,47192010000000.0,4566483000000.0,0.8179313,9.400009e-06,-6.933179e-06,-1.605435e-05,-6.738763e-06,1.863277e-06,-2.525653e-05,-2.187885e-05,1.334015e-05,40944590000000.0,3704324000000.0,0.6509884,8.403494e-06,-5.883852e-06,-1.403585e-05,-5.712085e-06,1.973362e-06,-2.22621e-05,-1.924198e-05,1.222991e-05,30372040000000.0,2415846000000.0,0.4344776,6.526203e-06,-4.150513e-06,-1.047796e-05,-4.020354e-06,1.94088e-06,-1.686599e-05,-1.451969e-05,9.900499e-06,1400659000000.0,102500000000000.0,1.389987,24240000000000.0,-1.19295
80,0.2644,4.864272,6.729834999999998,1044.072,88.8527,123.6467,-322.3464,125.542,-348.3506,43731900000000.0,40079570000000.0,3069847000000.0,0.7823616,5.572816e-06,5.744665e-06,2.843427e-07,5.815563e-06,1.09578e-05,-5.13122e-06,-3.149699e-06,1.785775e-05,35369980000000.0,2348841000000.0,0.6213747,4.784193e-06,4.714693e-06,2.807431e-08,4.774679e-06,9.187141e-06,-4.620952e-06,-2.919616e-06,1.510898e-05,19511160000000.0,1077140000000.0,0.3743896,2.934528e-06,2.650207e-06,-2.231991e-07,2.685856e-06,5.389682e-06,-3.074631e-06,-2.030761e-06,9.019875e-06,1361904000000.0,26760000000000.0,1.003325,4568000000000.0,-0.791505
81,0.2644,5.725113,7.067522999999995,1042.156,104.4824,129.8553,-311.2454,73.218,-561.6031,34024380000000.0,30179820000000.0,2467224000000.0,0.7195465,3.883535e-06,4.834605e-06,1.023557e-06,4.88501e-06,8.476399e-06,-2.752479e-06,-1.371607e-06,1.329376e-05,26911940000000.0,1929606000000.0,0.5697889,3.379665e-06,4.002293e-06,6.865293e-07,4.045559e-06,7.169431e-06,-2.599332e-06,-1.397521e-06,1.136045e-05,19703380000000.0,1152817000000.0,0.3761874,2.485793e-06,2.692359e-06,2.546927e-07,2.723321e-06,5.018793e-06,-2.161794e-06,-1.27768e-06,8.099523e-06,1017362000000.0,30010000000000.0,0.8829167,4508000000000.0,-0.698841
82,0.2643,6.419096,5.878846999999999,1041.595,117.1851,107.9263,-171.8789,-252.5829,100.597,37580600000000.0,19222810000000.0,508198300000.0,0.6094215,8.045086e-07,6.763175e-07,-1.112301e-07,6.896473e-07,1.433519e-06,-8.942685e-07,-6.080173e-07,2.428321e-06,17300530000000.0,374755800000.0,0.4931675,6.422641e-07,5.168849e-07,-1.11746e-07,5.274429e-07,1.121102e-06,-7.368556e-07,-5.083107e-07,1.915129e-06,9034722000000.0,150864800000.0,0.2896412,3.329765e-07,2.424649e-07,-8.332666e-08,2.47831e-07,5.553585e-07,-4.073938e-07,-2.888775e-07,9.668193e-07,828311000000.0,7557000000000.0,0.6968061,895900000000.0,-0.559084
84,0.2632,5.8984,6.233822000000005,1039.055,107.3466,114.1023,-211.0572,-210.5052,-581.2043,133502400000000.0,120623200000000.0,13746600000000.0,1.117564,4.549852e-05,1.989746e-05,-2.445341e-05,2.03103e-05,6.182735e-05,-6.868987e-05,-5.243464e-05,0.0001177571,101112000000000.0,10650810000000.0,0.8796762,4.035608e-05,1.691807e-05,-2.240679e-05,1.72715e-05,5.406723e-05,-6.164208e-05,-4.722038e-05,0.0001036527,54592790000000.0,5158842000000.0,0.5307935,2.693682e-05,1.029429e-05,-1.593255e-05,1.05091e-05,3.5022e-05,-4.211928e-05,-3.248685e-05,6.808175e-05,3074684000000.0,42730000000000.0,1.925737,14000000000000.0,-1.60182
85,0.2632,5.225757,7.145577000000005,1038.414,94.97379,130.7236,-323.0854,101.8968,-356.3929,29122560000000.0,14128770000000.0,1054557000000.0,0.5515863,2.444884e-06,3.136493e-06,7.380907e-07,3.169795e-06,5.431534e-06,-1.638105e-06,-7.694599e-07,8.463488e-06,12879280000000.0,727187300000.0,0.447222,1.911566e-06,2.385938e-06,5.109506e-07,2.41178e-06,4.179672e-06,-1.346861e-06,-6.676534e-07,6.549857e-06,9323064000000.0,341910000000.0,0.2939571,1.093261e-06,1.299434e-06,2.273444e-07,1.314e-06,2.324576e-06,-8.351245e-07,-4.466214e-07,3.679713e-06,573345400000.0,11490000000000.0,0.7422482,1451000000000.0,-0.4951351
86,0.2628,5.643441,5.266284000000004,1040.039,102.7729,96.33119,-89.66885,-158.0596,172.7139,56995640000000.0,51132680000000.0,4822348000000.0,0.8426109,1.014416e-05,2.152573e-06,-7.733589e-06,2.305631e-06,1.161019e-05,-1.761443e-05,-1.399167e-05,2.40775e-05,46615320000000.0,4033684000000.0,0.6821033,9.22167e-06,1.864198e-06,-7.120955e-06,2.001308e-06,1.045525e-05,-1.610316e-05,-1.280922e-05,2.17854e-05,37292260000000.0,2772928000000.0,0.4679494,7.433064e-06,1.377557e-06,-5.861693e-06,1.484808e-06,8.291862e-06,-1.310159e-05,-1.044553e-05,1.741898e-05,1443476000000.0,108100000000000.0,1.459891,26850000000000.0,-1.269
87,0.2644,5.925357,5.989767999999995,1044.254,108.3803,110.1556,-483.3694,22.09227,-18.06002,80447470000000.0,44596930000000.0,4917535000000.0,0.8006944,1.572641e-05,1.558022e-05,1.752399e-07,1.5724e-05,3.018665e-05,-1.508099e-05,-9.492127e-06,4.965458e-05,37580600000000.0,3361953000000.0,0.6321464,1.240813e-05,1.18807e-05,-2.711908e-07,1.199163e-05,2.33969e-05,-1.230811e-05,-7.897764e-06,3.875255e-05,23355720000000.0,1554753000000.0,0.4023503,7.105168e-06,6.429194e-06,-5.265638e-07,6.490132e-06,1.301515e-05,-7.418944e-06,-4.892714e-06,2.180347e-05,1430223000000.0,27940000000000.0,1.354126,6437000000000.0,-1.046
88,0.2625,5.740383,6.130661999999997,1037.198,104.2645,111.9674,150.5755,207.9647,-272.9475,177234300000000.0,151571900000000.0,18100950000000.0,1.204652,7.540721e-05,-1.279822e-05,-8.569664e-05,-1.181148e-05,5.637441e-05,-0.0001593289,-0.0001321826,0.0001480074,119277600000000.0,13100390000000.0,0.929553,6.327408e-05,-1.027695e-05,-7.141982e-05,-9.476449e-06,4.767922e-05,-0.0001332032,-0.0001104162,0.0001245232,64588650000000.0,5923827000000.0,0.5584547,3.768984e-05,-5.648042e-06,-4.203671e-05,-5.204691e-06,2.876896e-05,-7.883695e-05,-6.525315e-05,7.448691e-05,3805970000000.0,38400000000000.0,2.335743,15260000000000.0,-1.87803
91,0.2672,5.380529,5.161016000000007,1056.489,99.50536,95.84558,-263.0184,80.00967,-79.50256,72373890000000.0,56226730000000.0,5873856000000.0,0.8653786,1.476501e-05,8.542236e-06,-5.8789e-06,8.727138e-06,2.228617e-05,-2.023307e-05,-1.497248e-05,4.048999e-05,41232930000000.0,3938896000000.0,0.6527831,1.228941e-05,6.767178e-06,-5.232795e-06,6.91781e-06,1.819618e-05,-1.71801e-05,-1.280053e-05,3.334224e-05,24124630000000.0,1780321000000.0,0.4014125,7.674965e-06,3.887771e-06,-3.602644e-06,3.977978e-06,1.101295e-05,-1.106379e-05,-8.327461e-06,2.046535e-05,1774516000000.0,35480000000000.0,1.323459,7989000000000.0,-1.06
92,0.2689,7.077772,6.419185000000004,1057.595,131.3138,119.9006,45.19556,-77.962,-414.2898,35658320000000.0,28834220000000.0,2316884000000.0,0.6906132,4.020613e-06,1.487428e-07,-3.773837e-06,2.206015e-07,3.922485e-06,-7.695504e-06,-6.259496e-06,8.869954e-06,23067380000000.0,1666020000000.0,0.536916,3.312541e-06,1.160936e-07,-3.114906e-06,1.745897e-07,3.222894e-06,-6.345808e-06,-5.162511e-06,7.297778e-06,16627730000000.0,945316500000.0,0.3589696,2.341707e-06,7.557143e-08,-2.207608e-06,1.160976e-07,2.269115e-06,-4.491482e-06,-3.65476e-06,5.148261e-06,1006603000000.0,42540000000000.0,1.00102,7245000000000.0,-0.790119
94,0.271,7.197285,6.308450999999996,1065.263,134.5228,118.7005,79.28081,-136.0091,-232.1757,28545880000000.0,26239140000000.0,1533608000000.0,0.6727317,2.313575e-06,-3.157843e-07,-2.572091e-06,-2.715322e-07,1.860065e-06,-4.829238e-06,-4.003048e-06,4.705683e-06,21914010000000.0,1151291000000.0,0.5309802,1.94895e-06,-2.526114e-07,-2.152971e-06,-2.156715e-07,1.579218e-06,-4.054351e-06,-3.358275e-06,3.975775e-06,13840430000000.0,601027500000.0,0.3332572,1.331281e-06,-1.570088e-07,-1.454632e-06,-1.322359e-07,1.092778e-06,-2.753378e-06,-2.277772e-06,2.729023e-06,982918200000.0,31910000000000.0,0.8758415,4755000000000.0,-0.6917432
95,0.272,7.173234000000001,6.383038,1068.294,134.45,120.4509,-159.1861,42.94246,-383.057,61801340000000.0,58533470000000.0,5158539000000.0,0.8755574,1.136429e-05,4.866936e-06,-6.219974e-06,5.014234e-06,1.543436e-05,-1.727874e-05,-1.322311e-05,2.942124e-05,53535530000000.0,4397005000000.0,0.7129208,1.049235e-05,4.284234e-06,-5.949546e-06,4.417828e-06,1.403302e-05,-1.615959e-05,-1.241443e-05,2.694252e-05,39983450000000.0,3014312000000.0,0.4745659,8.65227e-06,3.216412e-06,-5.218211e-06,3.32223e-06,1.12414e-05,-1.363731e-05,-1.054767e-05,2.187933e-05,1628986000000.0,205500000000000.0,1.788171,62520000000000.0,-1.59
96,0.2744,6.888024,6.214593000000002,1078.472,130.2807,118.2913,-294.3511,275.9687,-141.2966,30948730000000.0,28257540000000.0,2104227000000.0,0.6845189,3.289196e-06,3.05057e-06,-1.702764e-07,3.097687e-06,6.134249e-06,-3.369121e-06,-2.198955e-06,1.020323e-05,25181890000000.0,1678810000000.0,0.5526742,2.917381e-06,2.58519e-06,-2.710395e-07,2.626515e-06,5.318716e-06,-3.108194e-06,-2.070186e-06,8.926858e-06,19607270000000.0,1091870000000.0,0.3843588,2.254511e-06,1.84084e-06,-3.656355e-07,1.872075e-06,3.950925e-06,-2.558031e-06,-1.755689e-06,6.737941e-06,946344800000.0,41480000000000.0,0.9428571,6654000000000.0,-0.752796
97,0.2785,7.09245,6.9197349999999975,1091.71,135.8336,133.5146,33.01378,55.41661,-314.938,56034500000000.0,33159350000000.0,2990740000000.0,0.7220802,5.608484e-06,-2.423428e-08,-5.490175e-06,7.372299e-08,5.228235e-06,-1.095962e-05,-8.955713e-06,1.212035e-05,29410900000000.0,2225760000000.0,0.581958,4.647977e-06,-1.925292e-08,-4.548204e-06,6.103801e-08,4.330803e-06,-9.080883e-06,-7.419901e-06,1.004105e-05,20376180000000.0,1160986000000.0,0.378316,3.008436e-06,-1.149275e-08,-2.941704e-06,3.928871e-08,2.800284e-06,-5.875426e-06,-4.79999e-06,6.49427e-06,1099564000000.0,26570000000000.0,1.037488,4690000000000.0,-0.8234
98,0.2902,6.332957,4.905197999999994,1140.167,126.5395,98.4518,475.1089,-20.99594,-304.3216,30179820000000.0,26623600000000.0,1817230000000.0,0.6656851,2.380156e-06,-3.89372e-06,-6.204173e-06,-3.834877e-06,-1.648491e-06,-8.539281e-06,-7.68329e-06,1.258024e-06,21914010000000.0,1381982000000.0,0.5240607,2.016163e-06,-3.122984e-06,-5.079628e-06,-3.073512e-06,-1.222403e-06,-7.057489e-06,-6.332337e-06,1.238879e-06,16339390000000.0,821156800000.0,0.3523742,1.460738e-06,-2.077327e-06,-3.49438e-06,-2.041944e-06,-7.019001e-07,-4.927215e-06,-4.401741e-06,1.080442e-06,937949300000.0,24700000000000.0,0.8024028,3372000000000.0,-0.631818
100,0.2924,5.466075,5.9098609999999985,1148.256,109.8783,119.4034,369.5307,135.8505,-91.15569,40079570000000.0,34985520000000.0,2725108000000.0,0.7348167,4.211483e-06,-4.745707e-06,-8.831614e-06,-4.649412e-06,-7.885591e-07,-1.295681e-05,-1.144387e-05,4.352355e-06,29795360000000.0,2080670000000.0,0.581261,3.604991e-06,-3.856943e-06,-7.353635e-06,-3.775287e-06,-4.721675e-07,-1.088465e-05,-9.589384e-06,3.927081e-06,20087840000000.0,1183634000000.0,0.3761124,2.524582e-06,-2.450099e-06,-4.897693e-06,-2.394033e-06,-8.334493e-08,-7.37033e-06,-6.462944e-06,2.995562e-06,1165717000000.0,56770000000000.0,1.111955,10740000000000.0,-0.9115
102,0.2932,5.38134,5.006972999999997,1153.161,108.627,101.4772,231.4384,239.3547,-234.7878,295070200000000.0,261814700000000.0,33214210000000.0,1.421459,0.0001444882,-3.075101e-05,-0.0001697939,-2.917953e-05,0.0001003066,-0.0003110023,-0.0002587602,0.0002747678,219909000000000.0,25741150000000.0,1.128361,0.0001256467,-2.574448e-05,-0.0001466013,-2.443611e-05,8.804131e-05,-0.0002693927,-0.0002239448,0.0002396576,89001630000000.0,9663455000000.0,0.6149654,6.541836e-05,-1.237778e-05,-7.523592e-05,-1.176722e-05,4.664497e-05,-0.0001391637,-0.0001154789,0.0001254691,5864649000000.0,40990000000000.0,2.948132,20560000000000.0,-2.51658
103,0.2967,4.978231000000001,6.694662000000003,1162.884,101.294,137.0145,-24.26935,35.6953,113.6546,37484490000000.0,34408840000000.0,2764474000000.0,0.7223877,3.937156e-06,9.39519e-08,-3.743796e-06,1.635065e-07,3.784138e-06,-7.581905e-06,-6.176159e-06,8.624073e-06,31909870000000.0,2279608000000.0,0.5929912,3.524442e-06,8.055685e-08,-3.354364e-06,1.422595e-07,3.382131e-06,-6.790128e-06,-5.531563e-06,7.713799e-06,22682920000000.0,1356837000000.0,0.3898233,2.559829e-06,5.348505e-08,-2.440429e-06,9.735699e-08,2.448442e-06,-4.935829e-06,-4.021426e-06,5.593023e-06,1117943000000.0,34220000000000.0,0.9548133,5559000000000.0,-0.772035
104,0.2978,6.59012,5.046216999999994,1166.98,134.8203,103.7315,392.1699,352.4478,-209.7325,53439420000000.0,52093820000000.0,4724926000000.0,0.8313261,8.113643e-06,-8.044651e-06,-1.590334e-05,-7.866634e-06,-4.547153e-07,-2.385659e-05,-2.093536e-05,9.425735e-06,47576460000000.0,4109522000000.0,0.6769365,7.577169e-06,-7.169624e-06,-1.450704e-05,-7.00487e-06,-8.646461e-08,-2.19341e-05,-1.920566e-05,9.138004e-06,38157280000000.0,3010240000000.0,0.4645861,6.46457e-06,-5.602161e-06,-1.185929e-05,-5.464272e-06,4.321832e-07,-1.81953e-05,-1.586681e-05,8.297458e-06,1467483000000.0,131900000000000.0,1.426404,32010000000000.0,-1.270016
105,0.2988,6.738726,5.008068000000001,1170.097,138.2566,103.2495,230.3469,194.7982,8.299795,68144870000000.0,63723630000000.0,5510982000000.0,0.8855759,1.02888e-05,-6.023003e-06,-1.600492e-05,-5.818768e-06,3.590582e-06,-2.6066e-05,-2.237299e-05,1.615311e-05,53247190000000.0,4307617000000.0,0.7019234,8.952474e-06,-4.990498e-06,-1.367381e-05,-4.814993e-06,3.36745e-06,-2.242801e-05,-1.921399e-05,1.429473e-05,31621530000000.0,2235361000000.0,0.434962,6.049388e-06,-3.070642e-06,-8.935043e-06,-2.955283e-06,2.566752e-06,-1.485027e-05,-1.26775e-05,9.945285e-06,1886857000000.0,35870000000000.0,1.28318,7831000000000.0,-1.05831
107,0.2994,6.786417,6.684305000000004,1169.259,139.1446,137.9986,447.8895,266.4452,-23.78347,42482420000000.0,40271790000000.0,3139921000000.0,0.7601497,4.663002e-06,-6.483401e-06,-1.100216e-05,-6.37077e-06,-2.099704e-06,-1.557638e-05,-1.3898e-05,3.582081e-06,35946660000000.0,2533661000000.0,0.6162419,4.12776e-06,-5.491944e-06,-9.491193e-06,-5.39298e-06,-1.613877e-06,-1.354019e-05,-1.205429e-05,3.414393e-06,22586810000000.0,1409733000000.0,0.3903146,2.849486e-06,-3.449001e-06,-6.208438e-06,-3.381911e-06,-7.759109e-07,-9.003312e-06,-7.977256e-06,2.693052e-06,1302390000000.0,34550000000000.0,1.018845,5989000000000.0,-0.825858
108,0.2993,5.796699,6.867716999999998,1170.314,118.808,141.679,178.4968,360.4913,188.4686,28353650000000.0,22394580000000.0,1327744000000.0,0.6277277,1.892185e-06,-1.621939e-06,-3.463046e-06,-1.580565e-06,1.601826e-07,-5.314128e-06,-4.636075e-06,2.47927e-06,16339390000000.0,864992000000.0,0.4800593,1.445972e-06,-1.189259e-06,-2.595947e-06,-1.157865e-06,1.718613e-07,-4.010461e-06,-3.492252e-06,1.943656e-06,9995863000000.0,374073800000.0,0.299605,7.989224e-07,-6.106066e-07,-1.387564e-06,-5.93497e-07,1.406513e-07,-2.169059e-06,-1.882681e-06,1.11917e-06,896902800000.0,17820000000000.0,0.8193052,2484000000000.0,-0.594792
109,0.302,7.00802,5.297458000000001,1180.627,145.1305,110.2947,310.7012,525.548,-13.57064,36811690000000.0,32678780000000.0,2993031000000.0,0.7122843,4.359142e-06,-4.718536e-06,-8.949759e-06,-4.619591e-06,-6.224332e-07,-1.32224e-05,-1.165513e-05,4.700992e-06,30660390000000.0,2499744000000.0,0.6007896,3.937619e-06,-4.111786e-06,-7.933148e-06,-4.023003e-06,-4.13781e-07,-1.179246e-05,-1.037661e-05,4.393746e-06,22106240000000.0,1479184000000.0,0.3875951,2.83884e-06,-2.692553e-06,-5.446137e-06,-2.629793e-06,-3.064331e-08,-8.228199e-06,-7.207157e-06,3.433042e-06,1056832000000.0,58400000000000.0,1.094003,10870000000000.0,-0.877437
110,0.303,7.169424,5.2454180000000035,1184.473,148.9916,109.5992,68.70853,431.7268,57.59449,108224400000000.0,94480130000000.0,9892309000000.0,1.006795,2.513514e-05,-5.266863e-06,-2.963718e-05,-4.875293e-06,1.800343e-05,-5.418296e-05,-4.515615e-05,4.866929e-05,79390220000000.0,7906859000000.0,0.801273,2.241315e-05,-4.474004e-06,-2.61978e-05,-4.132341e-06,1.625233e-05,-4.808487e-05,-4.003336e-05,4.35847e-05,53151080000000.0,4728233000000.0,0.5162459,1.6763e-05,-3.040387e-06,-1.927574e-05,-2.797277e-06,1.242154e-05,-3.564446e-05,-2.961888e-05,3.284299e-05,2430974000000.0,77230000000000.0,1.96276,25790000000000.0,-1.674
112,0.303,7.105329,5.393966000000003,1184.164,147.6073,112.6759,11.18639,531.3851,-411.4691,38733970000000.0,33063240000000.0,2715908000000.0,0.7169301,3.981514e-06,-4.576589e-07,-4.341766e-06,-3.849542e-07,3.279817e-06,-8.230878e-06,-6.806146e-06,8.176755e-06,29891470000000.0,2161300000000.0,0.5861506,3.498937e-06,-3.853557e-07,-3.797913e-06,-3.220661e-07,2.897014e-06,-7.215422e-06,-5.963263e-06,7.199179e-06,19511160000000.0,1172002000000.0,0.3715545,2.401032e-06,-2.399216e-07,-2.580397e-06,-1.975269e-07,2.00893e-06,-4.92522e-06,-4.065754e-06,4.959087e-06,1104312000000.0,38840000000000.0,1.017083,6721000000000.0,-0.810689
114,0.3032,6.060442,6.782832,1184.193,125.7268,141.6382,-97.69663,358.5912,105.7153,53535530000000.0,32967120000000.0,2590751000000.0,0.7164769,4.419106e-06,6.443757e-07,-3.667524e-06,7.201643e-07,4.787523e-06,-7.975587e-06,-6.39795e-06,1.022674e-05,29314790000000.0,2061242000000.0,0.5831578,3.794748e-06,5.285447e-07,-3.173395e-06,5.929184e-07,4.083999e-06,-6.872696e-06,-5.517762e-06,8.753476e-06,21145090000000.0,1209892000000.0,0.3804327,2.626635e-06,3.310244e-07,-2.230159e-06,3.744207e-07,2.788227e-06,-4.790593e-06,-3.852413e-06,6.018287e-06,1084948000000.0,42660000000000.0,1.04808,7607000000000.0,-0.8903
115,0.3079,6.561854,6.218542999999997,1201.253,138.1793,131.7543,-69.64949,275.757,48.57279,67952640000000.0,64300310000000.0,5474503000000.0,0.8895636,1.058292e-05,7.376125e-07,-9.564534e-06,9.012337e-07,1.059413e-05,-1.987962e-05,-1.609551e-05,2.357973e-05,55553930000000.0,4325750000000.0,0.7104674,9.33818e-06,6.225127e-07,-8.465758e-06,7.646742e-07,9.312639e-06,-1.756749e-05,-1.422778e-05,2.076719e-05,40367910000000.0,2521006000000.0,0.4704195,6.822741e-06,4.185157e-07,-6.218397e-06,5.190447e-07,6.757106e-06,-1.286823e-05,-1.04271e-05,1.512055e-05,2063397000000.0,36990000000000.0,1.387812,8734000000000.0,-1.121
