,RADeg,decDeg,z,fluxmJy_1.4GHz,fluxmJy_30GHz,fluxmJy_90GHz,fluxmJy_148GHz,fluxmJy_219GHz,fluxmJy_277GHz,fluxmJy_350GHz
4365,25.02536,5.982798000000004,0.68744,0.140215,0.0168511,0.00652311,0.00393792,0.002656,0.00212001,0.00171086
4366,25.19045,6.435669000000006,0.68774,0.163527,0.0140242,0.00581005,0.00390256,0.00285235,0.0023636,0.00196022
4367,25.444205,6.5524070000000005,0.68808,0.0521851,0.00451229,0.00186583,0.00125238,0.000915189,0.000758344,0.000628911
4368,25.447528,6.561530999999997,0.68808,0.0638534,0.00548725,0.00226594,0.00152155,0.00111203,0.000921482,0.000764215
4369,25.542998,6.481753999999993,0.68837,0.41538,0.0360878,0.0148129,0.00994084,0.00726474,0.00601984,0.00499244
4370,25.542575,6.490100000000004,0.68837,0.12551,0.0111509,0.00449283,0.00299208,0.00217977,0.00180454,0.00149581
4371,25.837426,5.298807000000004,0.68861,0.123965,0.012081,0.00551389,0.00366983,0.00258383,0.00207598,0.00166614
4372,24.956086,5.989413000000003,0.6907,0.0534709,0.00454143,0.00187817,0.00126152,0.000922032,0.000764042,0.000633646
4373,24.953922,5.990710999999996,0.6907,0.085766,0.0121966,0.0140634,0.0148645,0.0141799,0.0130769,0.0115263
4374,26.55656,5.698103999999998,0.6911,0.0733611,0.00632595,0.00261596,0.00175663,0.00128384,0.00106385,0.000882286
4375,26.554579,5.684582999999995,0.6911,0.0569504,0.00489734,0.0020335,0.00136593,0.000998349,0.000827282,0.000686093
4376,26.552255,5.675457000000003,0.6911,0.12582,0.0101804,0.00419775,0.0028195,0.00206075,0.00170764,0.0014162
4377,26.518151,5.669955999999995,0.69126,0.189335,0.0149614,0.00620899,0.00417066,0.00304831,0.00252598,0.00209488
4378,26.517830000000004,5.673362000000002,0.69126,0.809426,0.0693129,0.0287729,0.0193271,0.0141261,0.0117056,0.00970783
4380,25.091025,4.948216000000004,0.69144,0.106088,0.00910591,0.00378013,0.00253916,0.00185586,0.00153786,0.0012754
4381,25.086934,4.950603000000003,0.69144,0.122127,0.0101994,0.00423466,0.00284448,0.00207901,0.00172278,0.00142876
4382,25.086709,4.947453999999994,0.69144,0.449156,0.0487826,0.0174084,0.0109784,0.00785676,0.00647899,0.00536247
4383,25.085811,4.951694000000003,0.69144,0.574457,0.0481452,0.0199576,0.0134056,0.00979809,0.00811919,0.00673352
4384,25.095857,4.942147000000001,0.69144,0.0547743,0.0052933,0.00177787,0.00117968,0.000861087,0.000713452,0.000591674
4386,25.028495,4.941845000000003,0.69172,0.0522663,0.00452943,0.00186979,0.00125448,0.000916606,0.000759496,0.000629859
4390,25.337936,6.4680189999999955,0.6925,0.503342,0.0387901,0.0159894,0.0107391,0.00784906,0.00650412,0.00539409
4391,25.348389,6.479616,0.6925,0.265269,0.0122859,0.0050934,0.00342131,0.00250061,0.00207213,0.00171849
4401,26.344554,5.594334999999999,0.69609,0.123777,0.0105936,0.00439866,0.00295464,0.00215953,0.00178949,0.00148409
4402,26.341975,5.586822,0.69609,0.0502114,0.00409866,0.00170165,0.00114303,0.00083543,0.00069228,0.000574131
4403,26.556182,6.643226000000002,0.69628,0.0610562,0.00521064,0.00216258,0.00145264,0.00106172,0.000879796,0.000729645
4404,26.545803,6.646103000000004,0.69628,0.053966,0.00455668,0.00188733,0.00126769,0.000926547,0.000767783,0.000636749
4405,25.759951,5.707891999999999,0.69635,0.0715276,0.00694859,0.00392936,0.00305599,0.0023769,0.001976,0.00159789
4406,25.762775000000005,5.713591000000002,0.69635,0.192836,0.0165224,0.00684999,0.00460121,0.00336299,0.00278675,0.00231114
4407,25.211732,5.5361780000000005,0.69641,0.0726627,0.0055422,0.00229067,0.00153864,0.00112458,0.000931888,0.000772846
4408,25.800237,5.7507340000000005,0.69641,0.0716663,0.0052704,0.00217498,0.00146088,0.00106774,0.000884787,0.000733784
4409,25.716423,6.823893999999998,0.69644,0.150686,0.0129223,0.00533976,0.00358607,0.00262098,0.00217187,0.00180121
4410,25.714709000000003,6.824728000000001,0.69644,0.113678,0.00966165,0.00400663,0.00269125,0.00196702,0.00162997,0.00135179
4411,25.715932,6.823644999999994,0.69644,0.597715,0.04962,0.0206012,0.0138381,0.0101142,0.00838115,0.00695077
4412,26.765663,5.099743999999994,0.69701,0.0672846,0.00558504,0.00230733,0.00154977,0.00113272,0.000938626,0.000778435
4413,25.297665,5.814574999999993,0.69709,0.0998706,0.00918671,0.00353638,0.00233589,0.00169829,0.00140544,0.00116487
4414,25.298989,5.819170999999999,0.69709,0.084474,0.00777077,0.00300808,0.00200561,0.00146422,0.00121316,0.00100608
4418,26.56323,5.066850000000002,0.6972,0.0567592,0.00487017,0.00202225,0.00135837,0.000992825,0.000822705,0.000682297
4419,26.571211,5.060025,0.6972,0.089324,0.00763343,0.00315771,0.002121,0.00155022,0.00128459,0.00106536
4420,26.565383,5.074334000000002,0.6972,0.0804905,0.00691549,0.00287084,0.00192838,0.00140944,0.00116793,0.000968607
4421,24.842185,5.207621000000002,0.69726,0.118369,0.0065555,0.00255336,0.00171286,0.00125179,0.00103728,0.000860252
4422,24.856678,5.205785999999998,0.69726,0.0613115,0.00524428,0.00217755,0.00146269,0.00106907,0.000885888,0.000734697
4423,24.844381,5.205211000000002,0.69726,0.0840077,0.00703427,0.00291986,0.00196131,0.00143351,0.00118788,0.000985149
4424,24.843239,5.208542999999996,0.69726,0.127045,0.0115076,0.00459882,0.00304728,0.00221495,0.00183237,0.00151829
4425,25.353525,5.610328000000006,0.6973,0.0692619,0.00603759,0.00248313,0.00166315,0.00121436,0.00100601,0.000834214
4426,25.361009,5.5973030000000055,0.6973,0.289894,0.0247705,0.0102813,0.00690607,0.0050476,0.0041827,0.00346885
4427,25.365684,5.600481000000001,0.6973,0.0783872,0.00841563,0.0037024,0.00231012,0.00156023,0.00123845,0.000992779
4428,25.367008,5.614317000000003,0.6973,0.0608681,0.00520122,0.00215756,0.00144922,0.00105922,0.000877726,0.000727928
4429,24.961739,6.202174000000005,0.69821,0.0767673,0.00749406,0.00341946,0.00224521,0.00156214,0.00124961,0.00100201
4430,26.98994,6.291667000000005,0.69836,0.333873,0.0288021,0.0118949,0.00798698,0.00583731,0.00483706,0.00401153
4431,25.459984000000002,6.069782999999998,0.69837,0.0935949,0.00787891,0.00326883,0.00219572,0.00160483,0.00132985,0.00110289
4432,25.440918,6.074852999999995,0.69837,0.117132,0.0247157,0.0175826,0.0115372,0.00708176,0.00496762,0.00337025
4433,25.446001,6.070582000000003,0.69837,0.102359,0.0082994,0.00344582,0.00231461,0.00169173,0.00140185,0.00116261
4437,26.566222,5.6481500000000056,0.69885,0.0679481,0.00576179,0.00237885,0.00159767,0.00116772,0.000967628,0.000802486
4438,26.568145,5.650964,0.69885,0.159285,0.013818,0.0055845,0.00374848,0.00273961,0.00227017,0.00188273
4442,24.850574,4.868411999999996,0.69893,0.0696128,0.00997823,0.00397646,0.00226199,0.00143695,0.00111227,0.000877569
4443,24.851453,4.865052000000005,0.69893,0.0630982,0.0212366,0.0158661,0.0105565,0.00654461,0.00458884,0.00307401
4444,27.188053,5.7164889999999975,0.69905,0.0599486,0.00353587,0.00144471,0.000970318,0.000709195,0.000587675,0.000487379
4445,27.188866,5.717282999999995,0.69905,0.0500426,0.00379807,0.00157653,0.00105898,0.000773998,0.000641374,0.000531913
4446,25.75022,6.1930659999999955,0.69909,0.651866,0.0560537,0.0232739,0.0156334,0.0114263,0.00946843,0.00785249
4448,25.269183000000005,5.540638000000002,0.69945,0.10223,0.00881139,0.00363934,0.00244444,0.00178662,0.00148048,0.00122781
4449,25.248553,5.546810999999996,0.69945,0.0800602,0.00687735,0.00284858,0.00191333,0.00139843,0.00115881,0.000961042
4450,25.258887,5.540696999999994,0.69945,0.455909,0.0394249,0.0158913,0.0106574,0.00778794,0.00645335,0.00535196
4451,25.257292000000003,5.544828000000005,0.69945,0.12683,0.010701,0.00441243,0.00296366,0.00216611,0.00179495,0.00148861
4452,25.261772,5.544169999999999,0.69945,0.105965,0.0129034,0.00493248,0.0029666,0.00199849,0.00159484,0.00128699
4453,26.017686,7.100341999999995,0.69962,0.057793,0.00475135,0.00197006,0.00132331,0.000967196,0.000801467,0.000664684
4454,26.003604,7.102992000000002,0.69962,0.0780129,0.00672171,0.00276913,0.00185911,0.00135871,0.00112589,0.000933735
4455,25.993857,7.103691999999997,0.69962,0.106878,0.00914579,0.00379569,0.00254961,0.00186349,0.00154419,0.00128065
4456,25.35179,5.987724999999996,0.69976,0.0758501,0.00619092,0.00257011,0.00172638,0.0012618,0.00104559,0.000867143
4457,25.352999,5.982546000000001,0.69976,0.0662756,0.00563528,0.00233444,0.00156806,0.00114608,0.000949702,0.00078762
4461,26.175705,7.125293000000003,0.70072,0.202125,0.0170034,0.00705441,0.00473853,0.00346336,0.00286992,0.00238012
4462,26.515918,6.220192999999995,0.70083,0.0610394,0.00525249,0.00218101,0.00146501,0.00107077,0.000887294,0.000735863
4463,26.51049,6.218319000000002,0.70083,0.0537186,0.00465891,0.00191163,0.00128361,0.000938158,0.000777404,0.000644728
4465,26.500326,5.323907000000004,0.70096,0.0891042,0.00807353,0.0032449,0.00215009,0.00156418,0.00129472,0.00107324
4466,26.495351,5.321137999999996,0.70096,0.0692561,0.00582934,0.00242019,0.00162568,0.0011882,0.000984601,0.000816563
4472,26.56888,5.209060999999996,0.70199,0.0760133,0.00639334,0.00264632,0.0017775,0.00129916,0.00107655,0.00089282
4473,26.570085,5.206708000000005,0.70199,0.113172,0.0104241,0.00402471,0.00268376,0.00195943,0.00162347,0.00134635
4474,26.575032,5.200289000000005,0.70199,0.0999236,0.00851224,0.00350781,0.00235558,0.00172163,0.00142662,0.00118315
4475,26.575254,5.2068710000000005,0.70199,0.111668,0.00949814,0.00394386,0.00264915,0.00193624,0.00160447,0.00133064
4476,25.004915,5.927090999999999,0.70241,0.105073,0.00907281,0.00372651,0.00250148,0.00182815,0.00151489,0.00125634
4479,26.302858,5.791794999999994,0.70357,0.0828393,0.010098,0.00380118,0.00224549,0.00152067,0.00122595,0.00100077
4480,26.304189,5.789285999999997,0.70357,0.0758165,0.00651519,0.00270395,0.00181626,0.0013275,0.00110003,0.000912292
4481,24.875326,5.165755000000005,0.70362,0.674712,0.0707317,0.0317531,0.0204682,0.0140671,0.0111862,0.00892431
4482,26.940608,6.353107999999999,0.70444,0.107319,0.00916906,0.00380693,0.00255717,0.00186902,0.00154877,0.00128444
4483,26.947622,6.356426000000002,0.70444,0.349311,0.0297926,0.0123711,0.00830984,0.00607361,0.0050329,0.00417395
4488,26.603005,6.642841000000006,0.70489,0.0670131,0.00575305,0.00238332,0.00160084,0.00117004,0.000969554,0.000804084
4489,26.600256,6.633664999999995,0.70489,0.107658,0.0092685,0.00384765,0.00258452,0.00188901,0.00156533,0.00129818
4501,26.079269,6.4342010000000025,0.70982,0.0584882,0.00464923,0.00192522,0.00129317,0.000945169,0.000783214,0.000649546
4503,26.854275,7.127063000000004,0.71014,0.122302,0.010361,0.00430211,0.00288979,0.00211213,0.00175021,0.00145151
4506,26.120805,5.775835999999995,0.71051,0.149044,0.0129753,0.00530588,0.00356075,0.00260226,0.00215634,0.00178832
4507,26.111899,5.766082000000001,0.71051,0.0961632,0.00825982,0.00341425,0.00229329,0.00167615,0.00138894,0.0011519
4511,25.420409,5.687686,0.71198,0.233661,0.0207571,0.00837514,0.00559612,0.00408516,0.00338442,0.00280659
4512,25.438289,5.677558000000003,0.71198,0.134897,0.0168237,0.00525258,0.0032344,0.00230657,0.00190184,0.00157429
4513,25.433647,5.678665000000004,0.71198,0.0618011,0.0179515,0.00921867,0.00482008,0.00251471,0.00165626,0.00110552
4514,25.430686,5.683842999999995,0.71198,0.469723,0.0429609,0.0168339,0.0111597,0.00812552,0.00672747,0.00557731
4517,25.883794,5.334851999999999,0.71241,0.090296,0.00785313,0.003183,0.00212912,0.00155424,0.00128754,0.00106765
4518,25.355785,5.1506399999999966,0.71276,0.341322,0.029111,0.0120584,0.00809969,0.00592001,0.00490562,0.00406839
4519,25.350011,5.153692999999994,0.71276,0.0710156,0.00608583,0.00252708,0.00169747,0.00124067,0.00102808,0.000852624
4520,26.921696,7.085502000000004,0.71286,0.059395,0.00490428,0.0018003,0.0012059,0.000881231,0.000730225,0.000605599
4521,26.924862000000005,7.085303999999998,0.71286,0.0862758,0.00727656,0.00302144,0.00202954,0.00148338,0.0012292,0.00101942
4522,26.92327,7.086862000000001,0.71286,0.0696739,0.00581649,0.00240006,0.00161199,0.00117819,0.000976305,0.000809683
4523,26.86747,7.132626000000004,0.71298,0.146985,0.0124397,0.00512159,0.0034399,0.00251419,0.00208338,0.00172782
4524,24.971948,7.166349000000003,0.71309,0.593417,0.0500286,0.0207734,0.0139538,0.0101988,0.0084512,0.00700887
4525,25.537281,5.271850000000002,0.71408,0.128845,0.0120494,0.00489883,0.00319313,0.00229137,0.00188544,0.00155689
4526,25.510903,5.6483980000000065,0.71438,0.144211,0.012325,0.00493609,0.00330213,0.00241125,0.00199772,0.00165665
4527,26.16284,5.8416679999999985,0.71447,0.131876,0.0115951,0.00471502,0.00316042,0.00230922,0.00191347,0.00158689
4530,27.093843,6.832071999999995,0.71474,0.207153,0.0181953,0.00730697,0.00489751,0.00357857,0.00296529,0.0024592
4531,26.081565,6.687252999999994,0.71493,0.162047,0.0143661,0.00577849,0.00385153,0.00280761,0.00232487,0.00192742
4532,24.959584,6.970584000000005,0.71495,0.0511275,0.0173081,0.0220143,0.0206971,0.0174144,0.0147678,0.0119206
4533,25.572364,5.617541000000004,0.71502,0.316283,0.0270055,0.0112041,0.00752575,0.0055005,0.00455799,0.0037801
4534,25.601873,5.617085999999999,0.71502,0.188642,0.0162094,0.00672983,0.00452052,0.00330402,0.00273788,0.00227061
4535,26.744901,6.160459999999998,0.71511,0.752962,0.0598766,0.024603,0.0165221,0.0120756,0.0100065,0.0082987
4536,27.097138,6.5925910000000005,0.71553,0.0620912,0.00533604,0.00221276,0.00148622,0.00108625,0.000900119,0.000746499
4537,27.064313,6.882088999999995,0.71567,0.118196,0.0100473,0.00417195,0.00280236,0.00204823,0.00169726,0.0014076
4538,27.055119,6.881899999999998,0.71567,0.0571592,0.00485456,0.00200998,0.00135011,0.000986786,0.0008177,0.000678147
4539,27.062812,6.88997,0.71567,0.171361,0.0146868,0.00603814,0.00405282,0.00296178,0.00245423,0.00203536
4540,27.09158,6.271899999999998,0.71568,0.0944,0.00814196,0.00337526,0.002267,0.00165692,0.00137301,0.00113868
4541,27.096819,6.260598000000003,0.71568,0.090127,0.00793417,0.0031672,0.00212077,0.00154934,0.00128378,0.00106467
4542,27.102014000000004,6.270139999999998,0.71568,0.0580017,0.0411758,0.0543766,0.0464515,0.0346018,0.0267405,0.0193859
4543,27.101728,6.265412999999996,0.71568,2.24686,0.206735,0.0808036,0.0533275,0.0387286,0.0320362,0.0265456
4544,26.972504,6.341056000000003,0.71616,0.0628827,0.00541282,0.00224723,0.00150948,0.00110327,0.000914224,0.000758197
4545,26.977413,6.343089000000001,0.71616,0.0974774,0.00806856,0.00322161,0.00216184,0.00157995,0.00130922,0.00108578
4546,26.963425,6.331719000000004,0.71616,0.263718,0.0207831,0.00862537,0.00579378,0.00423464,0.00350904,0.00291016
4547,25.872528,5.459975999999998,0.7162,0.204216,0.0174832,0.00725396,0.00487253,0.00356129,0.00295107,0.00244742
4548,25.87897,5.452731000000002,0.7162,0.217587,0.0187753,0.00777215,0.00521849,0.00381379,0.00316024,0.00262087
4552,26.224247,5.866297999999997,0.71749,0.299997,0.0273118,0.01082,0.00719358,0.00524464,0.00434398,0.00360203
4553,26.222056,5.868384000000001,0.71749,0.0513667,0.00423822,0.00175575,0.00117935,0.000861983,0.000714282,0.000592379
4554,26.223791000000002,5.865369,0.71749,0.164127,0.0146377,0.00587978,0.00392036,0.00285929,0.00236824,0.00196368
4555,26.229491,5.864630999999996,0.71749,0.124572,0.0107881,0.00444375,0.0029837,0.00218068,0.00180701,0.00149862
4556,26.223564,5.871023000000003,0.71749,0.0960317,0.0119092,0.00524045,0.00320775,0.00210809,0.00163816,0.00128398
4557,26.47163,6.775644000000001,0.71761,0.0838951,0.0106189,0.0066768,0.00491381,0.0035408,0.0027938,0.00214415
4558,26.471065,6.773826,0.71761,0.110478,0.00949215,0.00394032,0.00264676,0.0019345,0.00160302,0.00132944
4559,26.470456000000002,6.7746489999999975,0.71761,0.0671757,0.0057713,0.00238931,0.0016047,0.00117284,0.000971872,0.000806006
4560,26.4821,6.776530999999996,0.71761,0.407413,0.0346754,0.0143767,0.00965673,0.00705802,0.00584863,0.00485047
4561,25.177423000000005,5.285702000000004,0.71774,0.0812835,0.00679037,0.00281792,0.00189283,0.00138346,0.0011464,0.000950751
4562,26.57914,7.032084999999995,0.71813,0.0619751,0.00502621,0.00208633,0.00140142,0.00102429,0.000848777,0.00070392
4567,26.014927,5.308404,0.71883,0.0595646,0.00506475,0.00210289,0.00141254,0.00103242,0.000855512,0.000709505
4568,26.014917,5.308472000000002,0.71883,0.0918849,0.00781279,0.0032353,0.00217318,0.00158836,0.0013162,0.00109157
4569,24.836252,5.0084650000000055,0.71887,0.0672173,0.00567157,0.00234939,0.0015781,0.00115342,0.000955786,0.000792665
4570,24.838910000000002,5.022349999999998,0.71887,0.586503,0.0508536,0.0207325,0.0138841,0.0101389,0.00839987,0.00696563
4575,26.04349,5.746973000000001,0.71946,0.112292,0.0169452,0.0069455,0.00384693,0.00238027,0.00182127,0.00142754
4576,26.51881,6.885550000000004,0.72008,0.234338,0.0215958,0.00826944,0.00544991,0.0039581,0.00327443,0.0027134
4577,26.51031,6.8846140000000045,0.72008,0.0919261,0.0145044,0.00457363,0.00249358,0.00165433,0.00133338,0.0010913
4578,26.843372,7.034751000000003,0.7201,0.416287,0.0354826,0.0147252,0.00989106,0.00722931,0.00599057,0.00496818
4579,27.124713,6.487736999999999,0.72011,0.24676,0.0179314,0.00736763,0.004948,0.0036164,0.00299673,0.00248529
4580,27.12024,6.481226000000005,0.72011,0.0809081,0.00684313,0.00282914,0.00190008,0.00138873,0.00115077,0.00095437
4583,26.868800000000004,7.050306999999999,0.72077,0.241161,0.0204564,0.00849,0.00570283,0.00416816,0.00345395,0.00286448
4584,25.120592,5.253440999999997,0.72092,0.104647,0.00900609,0.00373899,0.00251152,0.00183565,0.00152111,0.00126151
4585,27.101771,6.947582999999998,0.72107,0.0598524,0.00514046,0.00213322,0.00143291,0.0010473,0.000867849,0.000719736
4586,27.099979,6.944779999999996,0.72107,0.0555559,0.00494083,0.00198365,0.00132618,0.0009684,0.000802348,0.000665384
4587,26.953926,5.707176999999996,0.72112,0.133953,0.0120961,0.00488233,0.00323474,0.0023506,0.00194449,0.00161122
4588,26.997479,6.776893000000003,0.72131,3.01376,0.250877,0.104168,0.0699714,0.0511416,0.0423785,0.035146
4589,24.930348,4.806879999999998,0.72174,0.108283,0.00726004,0.00297818,0.00200037,0.00146206,0.00121153,0.00100477
4593,27.070156,6.962260999999996,0.72202,0.0793881,0.0850314,0.138387,0.137828,0.119705,0.102916,0.0838725
4594,27.064564,6.9600810000000015,0.72202,0.0786525,0.00605725,0.00247905,0.00166503,0.00121696,0.00100843,0.000836327
4595,25.696918,5.493144999999995,0.72223,0.0759575,0.00509406,0.00211514,0.00142077,0.00103843,0.000860497,0.00071364
4596,25.683706,5.491332000000002,0.72223,0.116124,0.00930981,0.00373058,0.00250073,0.00182718,0.00151402,0.00125561
4597,26.947366,5.724093000000002,0.72232,0.0824736,0.00729118,0.00295177,0.00197388,0.00144117,0.00119399,0.000990145
4598,26.955578,5.7275959999999975,0.72232,0.102094,0.00877019,0.00363134,0.0024391,0.00178272,0.00147725,0.00122513
4600,25.187082,5.606212000000004,0.72309,0.0554848,0.0047552,0.00195538,0.00131308,0.000959701,0.000795256,0.000659532
4601,25.193269,5.610665999999995,0.72309,0.0800332,0.00686909,0.00284662,0.00191202,0.00139748,0.00115802,0.000960385
4602,25.194737,5.617011999999998,0.72309,0.108895,0.00937862,0.00388346,0.00260819,0.00190627,0.00157963,0.00131004
4603,25.192751,5.611135999999996,0.72309,0.0721821,0.00616187,0.00255768,0.00171803,0.0012557,0.00104053,0.00086295
4604,27.088597,5.221110000000006,0.7231,0.0552914,0.00479149,0.00192057,0.00128874,0.000941858,0.000780467,0.000647267
4606,26.79899,6.5243419999999945,0.72361,0.0639427,0.00560751,0.00225921,0.00151491,0.00110701,0.000917309,0.000760752
4607,26.801269,6.524100000000005,0.72361,0.0919874,0.00824981,0.00330632,0.00219779,0.00160022,0.00132462,0.00109797
4608,26.009792,5.147788000000005,0.72411,0.0587811,0.00480673,0.00199082,0.00133722,0.000977364,0.000809893,0.000671672
4609,26.009337,5.145217000000003,0.72411,0.126612,0.0153803,0.00453864,0.00290862,0.00210991,0.00174672,0.00144825
4610,27.123001,6.814339000000003,0.72435,0.0849528,0.00793485,0.00307915,0.00203299,0.00147856,0.0012239,0.00101458
4611,27.125777,6.8155439999999965,0.72435,0.0517285,0.00461093,0.00182964,0.0012227,0.000892833,0.000739743,0.000613467
4612,27.112341,6.816501999999994,0.72435,0.081369,0.016713,0.0116327,0.00777785,0.00491579,0.00352349,0.00244221
4613,27.128731,6.810616000000002,0.72435,0.652417,0.0567868,0.022041,0.0147183,0.0107465,0.00890372,0.00738379
4614,25.26777,4.894279,0.72451,0.0691481,0.00596697,0.00246941,0.0016586,0.00121225,0.00100453,0.000833094
4615,25.205506,5.416374999999999,0.72478,0.0738346,0.00633136,0.00262898,0.00176592,0.0012907,0.00106954,0.000887007
4616,25.025434,4.920272999999997,0.72484,0.0956249,0.00820693,0.00340735,0.00228876,0.00167284,0.0013862,0.00114962
4617,25.034165,4.929992999999996,0.72484,0.154814,0.0133363,0.00552078,0.00370812,0.00271023,0.00224583,0.00186254
4620,27.133376,5.634707999999996,0.7252,0.0613731,0.00522555,0.00212999,0.00143005,0.00104518,0.000866084,0.000718273
4621,27.130143,5.635228000000004,0.7252,0.100697,0.00863403,0.00355522,0.00238761,0.00174507,0.00144605,0.00119926
4622,27.126312,5.640125000000004,0.7252,0.0872275,0.00788162,0.00316988,0.00210261,0.00153012,0.00126659,0.00104993
4623,27.128665,5.633806000000004,0.7252,0.144265,0.0128095,0.00532881,0.00354187,0.00256506,0.00211587,0.00174871
4624,25.257849,5.333981000000002,0.72523,0.0576035,0.00483222,0.00200608,0.00134751,0.000984887,0.000816127,0.000676842
4625,25.262794000000003,5.340095000000005,0.72523,0.0814608,0.00701643,0.00289484,0.00194394,0.00142077,0.00117732,0.000976387
4626,25.296225,5.571955999999996,0.72526,0.0659583,0.0056921,0.00232289,0.00155858,0.00113898,0.000943799,0.00078272
4627,25.28149,5.563670999999997,0.72526,0.288395,0.0379842,0.0314447,0.0270264,0.021693,0.0180149,0.0143257
4628,25.366492,4.871381999999996,0.72545,0.0939791,0.0080717,0.00334816,0.00224899,0.00164377,0.00136211,0.00112965
4629,27.024616,5.667024000000004,0.72546,0.25564,0.0220306,0.00913088,0.00613314,0.00448267,0.00371456,0.00308061
4630,27.025515,5.667465000000005,0.72546,0.124794,0.0110437,0.00448241,0.00299553,0.0021866,0.00181148,0.00150219
4631,27.020738000000005,5.664647999999999,0.72546,2.05954,0.175356,0.072438,0.0486505,0.0355579,0.029465,0.0244363
4633,26.729341,6.694788000000004,0.72565,0.118634,0.0100367,0.00416618,0.00279848,0.00204539,0.00169491,0.00140565
4634,26.741854,6.692297999999994,0.72565,1.19013,0.101738,0.0422448,0.0283765,0.0207402,0.0171863,0.0142532
4638,25.727083,5.694312999999996,0.72614,0.0975363,0.00799967,0.00332141,0.00223104,0.00163065,0.00135124,0.00112063
4642,25.093805,6.998355000000006,0.72618,0.0683588,0.00596736,0.0024456,0.00164008,0.0011984,0.000993019,0.000823536
4643,26.849134,5.083497,0.72628,0.370924,0.0316334,0.0131267,0.00881733,0.00644452,0.00534026,0.00442886
4644,26.844604000000004,5.085467999999995,0.72628,0.10647,0.00492078,0.00184776,0.0012403,0.000906505,0.000751175,0.000622975
4645,25.457479,5.0250670000000035,0.72655,0.103388,0.00881705,0.00366112,0.00245922,0.00179743,0.00148944,0.00123524
4646,25.450503,5.014581000000003,0.72655,0.0838185,0.00700723,0.00290966,0.00195446,0.0014285,0.00118373,0.000981708
4647,25.459547,5.023739999999997,0.72655,0.248121,0.0213402,0.00885411,0.00594735,0.00434688,0.00360204,0.0029873
4648,25.885834,5.289134,0.72697,0.0830938,0.00686961,0.00284929,0.0019139,0.00139886,0.00115916,0.000961333
4649,25.885429000000002,5.288620999999995,0.72697,0.190168,0.0402342,0.0600219,0.0663527,0.0646974,0.0603158,0.053712
4650,26.676357,5.51101,0.72706,0.117564,0.0132492,0.00385775,0.00245984,0.00177917,0.00147181,0.00121993
4651,26.690014,5.514483999999996,0.72706,0.082845,0.00703411,0.00292083,0.00196196,0.00143399,0.00118827,0.000985476
4652,26.761056,5.511137999999996,0.72707,0.657079,0.0553017,0.0228939,0.0153774,0.0112392,0.00931338,0.0077239
4653,25.670881,5.645557999999998,0.72714,0.188498,0.0152207,0.00630386,0.00423432,0.00309484,0.00256454,0.00212686
4654,25.852748,5.664263000000003,0.7278,0.0825221,0.0109097,0.00309163,0.00188471,0.00134308,0.00110753,0.000916865
4655,25.880707,5.612254000000001,0.72843,0.288974,0.0244764,0.0101621,0.00682601,0.00498909,0.00413421,0.00342864
4656,26.062456,5.3096809999999985,0.72855,0.0616098,0.00520584,0.00211451,0.00141994,0.00103782,0.000859986,0.000713215
4657,26.763154000000004,5.471393000000003,0.7289,0.0914787,0.00787175,0.00326868,0.00219562,0.00160477,0.00132979,0.00110284
4663,26.688964,5.116131000000006,0.72929,0.0788138,0.00692853,0.00283161,0.00189235,0.00138061,0.0011435,0.000948127
4664,26.332791,6.063867000000003,0.72942,0.100167,0.00792176,0.00320792,0.00215431,0.00157455,0.00130476,0.00108208
4665,26.340108,6.0578739999999955,0.72942,0.0505752,0.00397146,0.0016465,0.00110598,0.000808351,0.000669841,0.000555521
4666,26.198412,7.131694999999999,0.72949,0.0621489,0.00506841,0.00209641,0.00140816,0.00102921,0.000852858,0.000707304
4667,26.863424,6.366926999999997,0.72949,0.0892537,0.00766198,0.00318159,0.00213712,0.00156201,0.00129436,0.00107345
4668,26.701832,5.188991000000001,0.72955,0.0699379,0.00992782,0.00257367,0.00153648,0.00108868,0.000896677,0.000741962
4669,26.260514,6.087324999999998,0.73058,0.156511,0.0132094,0.005477,0.00367893,0.00268891,0.00222816,0.00184789
4670,26.256058,6.170124000000005,0.73066,0.199851,0.0171678,0.00712751,0.00478765,0.00349926,0.00289966,0.00240479
4671,27.026046,6.997724999999996,0.73079,0.0517299,0.00443861,0.00183701,0.0012339,0.000901852,0.00074732,0.000619778
4672,27.029945,7.001704000000005,0.73079,0.0611771,0.00526232,0.00218407,0.00146706,0.00107226,0.000888531,0.000736889
4673,26.089573,6.256473000000002,0.7308,0.0619096,0.00532888,0.00220421,0.00148027,0.00108189,0.000896505,0.000743501
4674,26.093537,6.262860000000003,0.7308,0.0661267,0.00566181,0.00234993,0.00157848,0.0011537,0.000956012,0.000792853
4675,26.152425,7.136777000000005,0.73087,0.0757629,0.00653172,0.00270749,0.00181824,0.00132887,0.00110116,0.000913224
4676,26.15267,7.144512000000005,0.73087,0.052056,0.00443694,0.00184229,0.00123749,0.000904476,0.000749495,0.000621582
4677,26.770871,6.807752000000001,0.73091,0.0695325,0.0059627,0.00247519,0.00166262,0.0012152,0.00100697,0.000835117
4678,26.666914,5.265010000000005,0.73094,0.286173,0.024437,0.0101449,0.00681446,0.00498065,0.00412722,0.00342284
