,z,RADeg,decDeg,comoving_pos_x_Mpc,comoving_pos_y_Mpc,comoving_pos_z_Mpc,pec_vel_x_km_s,pec_vel_y_km_s,pec_vel_z_km_s,Mfof,Mvir,Mgas_vir,Rvir,int_tSZ_in_Rvir,int_kSZ_in_Rvir,int_SZ_in_Rvir_148GHz,int_SZ_in_Rvir_219GHz,int_SZ_in_Rvir_277GHz,int_SZ_in_Rvir_30GHz,int_SZ_in_Rvir_90GHz,int_SZ_in_Rvir_350GHz,M200,Mgas_200,R200,int_tSZ_in_R200,int_kSZ_in_R200,int_SZ_in_R200_148GHz,int_SZ_in_R200_219GHz,int_SZ_in_R200_277GHz,int_SZ_in_R200_30GHz,int_SZ_in_R200_90GHz,int_SZ_in_R200_350GHz,M500,Mgas_500,R500,int_tSZ_in_R500,int_kSZ_in_R500,int_SZ_in_R500_148GHz,int_SZ_in_R500_219GHz,int_SZ_in_R500_277GHz,int_SZ_in_R500_30GHz,int_SZ_in_R500_90GHz,int_SZ_in_R500_350GHz,Mstar,rho_gas_c,T_c,P_c,Phi_c
68,0.2701,25.01344,6.251534000000002,969.7718,452.489,117.2286,-154.1605,-720.1691,67.99255,36235000000000.0,27680850000000.0,2326810000000.0,0.6820355,4.003757e-06,5.616767e-06,1.683061e-06,5.664761e-06,9.370211e-06,-2.208538e-06,-7.856108e-07,1.434439e-05,23451830000000.0,1713616000000.0,0.5457915,3.322181e-06,4.466606e-06,1.203355e-06,4.505862e-06,7.579022e-06,-2.025495e-06,-8.447126e-07,1.170515e-05,16147160000000.0,885836700000.0,0.3514272,2.129513e-06,2.631608e-06,5.409259e-07,2.655993e-06,4.623872e-06,-1.528443e-06,-7.714276e-07,7.267007e-06,975473100000.0,32090000000000.0,0.955549,5217000000000.0,-0.73359
70,0.2684,24.86952,6.421704000000003,965.2267,447.4195,119.7417,-206.673,-189.0211,-79.78334,298914700000000.0,257489600000000.0,33826030000000.0,1.434612,0.000188952,4.407567e-05,-0.0001387275,4.455822e-05,0.0002140665,-0.0003223213,-0.0002544234,0.0004439357,230481500000000.0,27420820000000.0,1.15553,0.000172512,3.870994e-05,-0.0001281091,3.906811e-05,0.0001936497,-0.0002957256,-0.0002337088,0.0004033779,137347000000000.0,14929730000000.0,0.716636,0.0001241114,2.542252e-05,-9.444004e-05,2.552053e-05,0.0001363874,-0.0002150223,-0.0001703536,0.0002869995,5211589000000.0,86040000000000.0,3.654729,53500000000000.0,-3.16008
71,0.2701,25.4824,7.1365919999999985,964.2181,459.5449,133.7352,-296.6725,-384.4336,-358.3127,52574390000000.0,42386300000000.0,3796050000000.0,0.7874,7.402507e-06,9.235748e-06,1.972759e-06,9.31251e-06,1.614272e-05,-5.212558e-06,-2.583152e-06,2.532528e-05,37196140000000.0,2953919000000.0,0.6295082,6.372221e-06,7.579389e-06,1.328907e-06,7.644078e-06,1.352029e-05,-4.856039e-06,-2.592256e-06,2.142208e-05,25181890000000.0,1654694000000.0,0.4076639,4.398397e-06,4.793886e-06,4.817265e-07,4.836614e-06,8.88805e-06,-3.787029e-06,-2.223972e-06,1.433851e-05,1333897000000.0,44660000000000.0,1.187633,9024000000000.0,-0.9698
74,0.2704,26.48757,5.207400000000006,960.7416,478.7478,97.82838,-88.10458,-741.7068,23.8327,71316640000000.0,63339170000000.0,6194223000000.0,0.8982475,1.386358e-05,1.223131e-05,-1.346726e-06,1.237213e-05,2.512376e-05,-1.481778e-05,-9.881651e-06,4.22756e-05,54112220000000.0,4992818000000.0,0.7133474,1.236611e-05,1.038151e-05,-1.726115e-06,1.050398e-05,2.187059e-05,-1.374128e-05,-9.337599e-06,3.716349e-05,38157280000000.0,3063423000000.0,0.4681778,9.282681e-06,7.091687e-06,-1.991112e-06,7.178584e-06,1.569895e-05,-1.100926e-05,-7.702366e-06,2.716884e-05,1763362000000.0,66500000000000.0,1.469848,16630000000000.0,-1.258
75,0.2748,25.5901,5.948917000000004,981.1411,469.8756,113.3573,-29.26914,-534.8325,-51.89346,45654180000000.0,38445630000000.0,3087090000000.0,0.7575243,5.778115e-06,4.281805e-06,-1.372761e-06,4.361473e-06,9.687496e-06,-6.994129e-06,-4.936379e-06,1.68287e-05,32294330000000.0,2297496000000.0,0.6002002,4.869791e-06,3.44534e-06,-1.319186e-06,3.511489e-06,7.997894e-06,-6.056667e-06,-4.322147e-06,1.40146e-05,19991730000000.0,1162452000000.0,0.3776129,3.17982e-06,2.054599e-06,-1.054928e-06,2.096395e-06,5.022596e-06,-4.148107e-06,-3.015156e-06,8.948701e-06,1279470000000.0,25390000000000.0,1.034314,4468000000000.0,-0.797742
76,0.2756,25.33662,5.694872999999996,986.4566,467.0675,108.8419,-121.3747,-372.8746,-23.66846,63339170000000.0,57572330000000.0,5621572000000.0,0.8706568,1.226449e-05,7.243133e-06,-4.734116e-06,7.389549e-06,1.864319e-05,-1.665798e-05,-1.228638e-05,3.376032e-05,52189940000000.0,4737872000000.0,0.7048262,1.127371e-05,6.349502e-06,-4.657534e-06,6.481515e-06,1.682022e-05,-1.561792e-05,-1.159872e-05,3.071158e-05,42770760000000.0,3339785000000.0,0.4854306,9.421806e-06,4.886577e-06,-4.308163e-06,4.992763e-06,1.362384e-05,-1.34678e-05,-1.010758e-05,2.522606e-05,1581512000000.0,106600000000000.0,1.568653,28450000000000.0,-1.360796
77,0.2746,25.74056,6.113289999999996,979.5022,472.2569,116.4653,-83.97962,-661.7017,-245.274,39310650000000.0,37772830000000.0,3111684000000.0,0.7566968,5.144846e-06,5.884659e-06,8.379587e-07,5.946174e-06,1.069642e-05,-4.163899e-06,-2.333561e-06,1.70745e-05,33447700000000.0,2584369000000.0,0.6072249,4.674454e-06,5.079306e-06,4.952622e-07,5.13429e-06,9.447879e-06,-4.048895e-06,-2.385751e-06,1.524082e-05,25278000000000.0,1751683000000.0,0.4073977,3.782401e-06,3.743692e-06,3.63672e-08,3.786709e-06,7.273385e-06,-3.640076e-06,-2.294033e-06,1.195771e-05,1178135000000.0,112500000000000.0,1.216276,23280000000000.0,-1.05237
78,0.2775,25.35254,5.028818,994.0867,471.0184,96.79772,-117.034,-146.0372,119.1387,43059100000000.0,41521280000000.0,3399685000000.0,0.779616,5.938888e-06,2.592426e-06,-3.20551e-06,2.681419e-06,8.14314e-06,-8.985699e-06,-6.86858e-06,1.546016e-05,38157280000000.0,2791304000000.0,0.6336397,5.332669e-06,2.224013e-06,-2.981097e-06,2.302907e-06,7.204866e-06,-8.171223e-06,-6.269897e-06,1.377328e-05,26527480000000.0,1725023000000.0,0.4144509,4.054368e-06,1.539951e-06,-2.415734e-06,1.598187e-06,5.32123e-06,-6.361658e-06,-4.915559e-06,1.031218e-05,1303768000000.0,66460000000000.0,1.206301,13640000000000.0,-1.00089
79,0.2757,25.36759,5.593608000000001,987.2976,468.1191,107.0126,-371.1553,-687.904,77.10023,29410900000000.0,24605200000000.0,1634402000000.0,0.6534266,2.77946e-06,5.724071e-06,2.985139e-06,5.750651e-06,8.329142e-06,2.883935e-07,1.273657e-06,1.179658e-05,18165560000000.0,1057938000000.0,0.4973071,2.087673e-06,4.101389e-06,2.044753e-06,4.120954e-06,6.056593e-06,1.941947e-08,7.595094e-07,8.660065e-06,12206490000000.0,497631400000.0,0.3200724,1.225751e-06,2.23946e-06,1.032488e-06,2.250558e-06,3.386009e-06,-1.564791e-07,2.781156e-07,4.91371e-06,936720000000.0,24930000000000.0,0.9390525,3983000000000.0,-0.678051
81,0.2792,25.63896,4.9902549999999986,997.4172,478.7164,96.60348,107.7768,-616.4923,188.449,29314790000000.0,24509090000000.0,1880081000000.0,0.6622139,2.736651e-06,1.474686e-06,-1.203682e-06,1.518866e-06,4.045757e-06,-3.871457e-06,-2.895261e-06,7.427095e-06,21625660000000.0,1473199000000.0,0.5281937,2.347166e-06,1.195416e-06,-1.10111e-06,1.232836e-06,3.398873e-06,-3.388988e-06,-2.551652e-06,6.297939e-06,16819960000000.0,921184900000.0,0.3545078,1.735975e-06,8.031691e-07,-8.945029e-07,8.302021e-07,2.430584e-06,-2.586378e-06,-1.966965e-06,4.573387e-06,848014400000.0,55880000000000.0,0.9585324,9113000000000.0,-0.7769345
82,0.2792,25.4554,5.249510000000001,998.6216,475.3643,101.6168,-104.4094,-268.4998,-217.6777,53727760000000.0,47768690000000.0,4584444000000.0,0.812714,8.827813e-06,5.031328e-06,-3.592632e-06,5.150119e-06,1.326528e-05,-1.217933e-05,-9.033493e-06,2.415124e-05,41905730000000.0,3702463000000.0,0.6561937,7.90127e-06,4.303565e-06,-3.413561e-06,4.408239e-06,1.166793e-05,-1.109888e-05,-8.282739e-06,2.140844e-05,29218680000000.0,2222089000000.0,0.4265133,5.907867e-06,2.929583e-06,-2.837742e-06,3.005026e-06,8.426833e-06,-8.583933e-06,-6.477426e-06,1.570501e-05,1433061000000.0,60250000000000.0,1.276005,13080000000000.0,-1.05831
85,0.2833,25.5158,5.151845999999995,1011.585,482.8437,101.0611,-34.89421,-281.3668,-114.0162,77756280000000.0,72854460000000.0,6550176000000.0,0.9330846,1.76386e-05,5.163932e-06,-1.201676e-05,5.383589e-06,2.151166e-05,-2.918305e-05,-2.288143e-05,4.31745e-05,64204200000000.0,5076695000000.0,0.7532218,1.54259e-05,4.333235e-06,-1.068814e-05,4.521168e-06,1.861685e-05,-2.57008e-05,-2.018839e-05,3.755511e-05,43924130000000.0,2731051000000.0,0.4885533,1.087592e-05,2.823158e-06,-7.761624e-06,2.949536e-06,1.287415e-05,-1.834594e-05,-1.445753e-05,2.621611e-05,2006412000000.0,27560000000000.0,1.571774,7370000000000.0,-1.19196
86,0.2815,25.54262,5.194001000000002,1005.251,480.3982,101.2772,-102.4871,-173.5063,-63.95884,33159350000000.0,26623600000000.0,1990867000000.0,0.6704989,2.954754e-06,1.802469e-06,-1.086115e-06,1.849606e-06,4.575016e-06,-3.961519e-06,-2.909529e-06,8.22234e-06,22298460000000.0,1496693000000.0,0.5350762,2.495419e-06,1.45154e-06,-9.87578e-07,1.490929e-06,3.791718e-06,-3.41596e-06,-2.527381e-06,6.871327e-06,16147160000000.0,874506200000.0,0.3612057,1.789906e-06,9.626967e-07,-7.86296e-07,9.904124e-07,2.639518e-06,-2.528092e-06,-1.89057e-06,4.847538e-06,929429800000.0,27370000000000.0,0.8572698,3992000000000.0,-0.6688644
87,0.2843,25.39951,5.152961000000001,1015.976,482.4102,101.4238,-123.0351,-174.8669,85.74615,43924130000000.0,35369980000000.0,3192856000000.0,0.734406,5.596258e-06,2.782411e-06,-2.683422e-06,2.865526e-06,8.015034e-06,-8.128953e-06,-6.13483e-06,1.491419e-05,30179820000000.0,2447165000000.0,0.5867018,4.793369e-06,2.278113e-06,-2.402595e-06,2.348335e-06,6.756901e-06,-7.066819e-06,-5.358491e-06,1.26646e-05,22202350000000.0,1443536000000.0,0.3950793,3.446016e-06,1.507277e-06,-1.856398e-06,1.556383e-06,4.722705e-06,-5.209514e-06,-3.980946e-06,8.967499e-06,1149171000000.0,47960000000000.0,1.139617,9299000000000.0,-0.9048528
88,0.2843,26.711770000000005,5.198152000000003,1004.723,505.5816,102.3244,360.3051,-523.9464,134.9408,45654180000000.0,21817890000000.0,1667617000000.0,0.6252919,3.411549e-06,-1.016369e-06,-4.341848e-06,-9.50669e-07,2.188531e-06,-7.676166e-06,-6.454595e-06,6.379855e-06,15666590000000.0,977808200000.0,0.4706462,2.422823e-06,-6.938177e-07,-3.054985e-06,-6.475895e-07,1.580766e-06,-5.422823e-06,-4.555196e-06,4.55652e-06,10188090000000.0,404371100000.0,0.3007871,1.316106e-06,-3.549268e-07,-1.637088e-06,-3.301923e-07,8.793691e-07,-2.923218e-06,-2.451831e-06,2.495102e-06,867261200000.0,10680000000000.0,0.8695361,1580000000000.0,-0.6064747
89,0.2841,25.16974,4.943846000000002,1017.595,478.1876,97.2576,-140.3953,63.14857,310.9565,34312720000000.0,28449760000000.0,2387362000000.0,0.6856298,3.948708e-06,8.782993e-07,-2.975475e-06,9.444537e-07,4.579112e-06,-6.823365e-06,-5.414344e-06,9.441174e-06,22779030000000.0,1742604000000.0,0.5411202,3.276021e-06,6.964993e-07,-2.500105e-06,7.507479e-07,3.764781e-06,-5.692418e-06,-4.523251e-06,7.797452e-06,17877220000000.0,1013170000000.0,0.3697004,2.297713e-06,4.537997e-07,-1.787417e-06,4.910672e-07,2.603272e-06,-4.026349e-06,-3.206099e-06,5.430327e-06,974688900000.0,39320000000000.0,1.030527,6894000000000.0,-0.7834502
90,0.2859,26.505830000000003,4.997869000000003,1012.14,504.7632,98.90933,133.9288,-592.9559,369.0527,48825950000000.0,40560140000000.0,3312620000000.0,0.766455,6.214328e-06,1.855646e-06,-4.214963e-06,1.952071e-06,7.67084e-06,-1.027449e-05,-8.054477e-06,1.532957e-05,34697180000000.0,2534688000000.0,0.6116326,5.323262e-06,1.516307e-06,-3.682381e-06,1.597728e-06,6.493596e-06,-8.872672e-06,-6.970735e-06,1.305178e-05,24797430000000.0,1436218000000.0,0.4028295,3.736212e-06,9.742143e-07,-2.67254e-06,1.029675e-06,4.461842e-06,-6.314964e-06,-4.979683e-06,9.061491e-06,1272371000000.0,45810000000000.0,1.22056,9513000000000.0,-0.9790494
91,0.2847,25.33899,5.091574999999995,1018.199,482.1486,100.3782,-552.3212,-256.0957,-61.54696,41905730000000.0,30468160000000.0,2599672000000.0,0.7008866,4.916491e-06,8.441111e-06,3.605661e-06,8.484934e-06,1.303248e-05,-1.1596e-06,5.826321e-07,1.915202e-05,26719710000000.0,1879963000000.0,0.5627007,4.049136e-06,6.690991e-06,2.709456e-06,6.726374e-06,1.046991e-05,-1.214956e-06,2.200835e-07,1.550843e-05,17108300000000.0,883066300000.0,0.3568429,2.466095e-06,3.761641e-06,1.337865e-06,3.782217e-06,6.059829e-06,-1.052059e-06,-1.778166e-07,9.126567e-06,1128236000000.0,23960000000000.0,1.039623,4238000000000.0,-0.758637
92,0.2844,26.02758,5.046522999999996,1011.187,493.7915,99.37292,59.26593,-523.9653,196.8446,76218450000000.0,73046690000000.0,7316080000000.0,0.9341881,1.612445e-05,5.095464e-06,-1.062403e-05,5.303815e-06,2.006906e-05,-2.632551e-05,-2.056371e-05,3.989213e-05,66799280000000.0,6237835000000.0,0.7635685,1.495078e-05,4.533672e-06,-1.003815e-05,4.72361e-06,1.840667e-05,-2.459629e-05,-1.925298e-05,3.678097e-05,47384230000000.0,4117425000000.0,0.5015618,1.196492e-05,3.307678e-06,-8.347047e-06,3.45309e-06,1.438849e-05,-1.999694e-05,-1.57189e-05,2.908144e-05,1933546000000.0,91250000000000.0,1.633496,25360000000000.0,-1.42065
93,0.2859,25.60652,7.106850000000003,1016.306,487.0743,140.5115,59.55443,-409.0834,-225.5656,139077100000000.0,85253180000000.0,8584025000000.0,0.9857652,2.707128e-05,6.875521e-06,-1.947442e-05,7.196091e-06,3.190575e-05,-4.583017e-05,-3.614767e-05,6.511743e-05,76314570000000.0,7036541000000.0,0.7966822,2.354447e-05,5.703548e-06,-1.72058e-05,5.974604e-06,2.744789e-05,-4.012737e-05,-3.170397e-05,5.631941e-05,58821810000000.0,4639488000000.0,0.5404482,1.813635e-05,4.002602e-06,-1.3632e-05,4.198816e-06,2.071186e-05,-3.128765e-05,-2.479527e-05,4.293001e-05,2138150000000.0,73550000000000.0,1.961872,24550000000000.0,-1.748385
94,0.2881,26.68267,5.099750000000005,1017.378,511.3023,101.6154,-27.35809,-501.7928,196.9876,54016110000000.0,41905730000000.0,3841599000000.0,0.7761348,6.839485e-06,4.133726e-06,-2.552976e-06,4.227348e-06,1.052178e-05,-9.208726e-06,-6.770916e-06,1.89633e-05,35946660000000.0,3010141000000.0,0.6215072,5.923465e-06,3.404372e-06,-2.385221e-06,3.484069e-06,8.932223e-06,-8.149306e-06,-6.037637e-06,1.624057e-05,26527480000000.0,1840482000000.0,0.4136274,4.321604e-06,2.267038e-06,-1.954704e-06,2.323179e-06,6.293352e-06,-6.159713e-06,-4.618557e-06,1.162163e-05,1291954000000.0,58540000000000.0,1.242996,12380000000000.0,-1.035
95,0.2872,25.47605,6.238828999999995,1023.138,487.4867,123.897,121.9109,-225.9132,-139.5599,32582670000000.0,28738110000000.0,2204360000000.0,0.6843262,2.996122e-06,2.478542e-08,-2.897689e-06,7.943276e-08,2.838543e-06,-5.819454e-06,-4.749789e-06,6.524719e-06,25662460000000.0,1780084000000.0,0.557078,2.645967e-06,2.089799e-08,-2.5596e-06,6.874294e-08,2.504458e-06,-5.139858e-06,-4.195085e-06,5.759112e-06,18165560000000.0,1054249000000.0,0.362922,1.910342e-06,1.371714e-08,-1.848666e-06,4.757948e-08,1.804594e-06,-3.711506e-06,-3.029199e-06,4.153229e-06,980544200000.0,34120000000000.0,0.8695852,5048000000000.0,-0.7022145
97,0.2882,26.78125,5.227860999999995,1017.011,513.3119,104.2349,127.5509,-679.2796,-148.7121,36715570000000.0,24605200000000.0,1811569000000.0,0.6595529,2.892567e-06,1.981465e-06,-8.516069e-07,2.025616e-06,4.697278e-06,-3.670195e-06,-2.638858e-06,8.274863e-06,20472300000000.0,1290022000000.0,0.5130215,2.325918e-06,1.510313e-06,-7.670693e-07,1.545309e-06,3.692288e-06,-3.033277e-06,-2.203896e-06,6.567924e-06,13840430000000.0,694053000000.0,0.3330589,1.52513e-06,9.029803e-07,-5.895099e-07,9.25308e-07,2.331538e-06,-2.075252e-06,-1.531304e-06,4.215815e-06,889970100000.0,44230000000000.0,1.014066,7631000000000.0,-0.8077
98,0.2897,25.5739,5.126497000000002,1032.948,494.3274,102.7347,-61.1048,-160.9229,158.19,72277780000000.0,59206260000000.0,5792417000000.0,0.868574,1.240031e-05,3.081906e-06,-9.00341e-06,3.262356e-06,1.463182e-05,-2.107849e-05,-1.66506e-05,2.987308e-05,50171540000000.0,4559105000000.0,0.6913189,1.102608e-05,2.61541e-06,-8.128032e-06,2.773227e-06,1.28769e-05,-1.886482e-05,-1.492682e-05,2.642468e-05,33928270000000.0,2652880000000.0,0.4482973,8.11006e-06,1.751429e-06,-6.14652e-06,1.863131e-06,9.285123e-06,-1.404364e-05,-1.114573e-05,1.924267e-05,1718166000000.0,75290000000000.0,1.50356,19260000000000.0,-1.27908
99,0.2906,25.24162,6.762489999999998,1035.451,488.1651,135.7437,90.5675,-284.1074,-180.7897,69009900000000.0,55553930000000.0,5584534000000.0,0.8490767,1.18811e-05,1.558377e-06,-1.001014e-05,1.734404e-06,1.261356e-05,-2.158786e-05,-1.733995e-05,2.719641e-05,50940460000000.0,4721755000000.0,0.6985464,1.09472e-05,1.373213e-06,-9.283546e-06,1.53297e-06,1.155158e-05,-1.995105e-05,-1.60363e-05,2.498401e-05,39695110000000.0,3203970000000.0,0.4725588,8.930261e-06,1.021946e-06,-7.666927e-06,1.147753e-06,9.310518e-06,-1.636874e-05,-1.317389e-05,2.026047e-05,1543844000000.0,119500000000000.0,1.618191,32900000000000.0,-1.416
100,0.2926,27.1155,6.098044999999995,1026.74,525.7601,123.2364,219.0014,-213.8332,-23.97307,56611180000000.0,49787090000000.0,4622334000000.0,0.8191364,8.715865e-06,-1.981855e-06,-1.045686e-05,-1.826922e-06,6.157575e-06,-1.896485e-05,-1.584389e-05,1.683412e-05,41136820000000.0,3585842000000.0,0.645371,7.583051e-06,-1.637438e-06,-9.009006e-06,-1.50461e-06,5.4378e-06,-1.641108e-05,-1.369516e-05,1.472342e-05,28930330000000.0,2145918000000.0,0.4243428,5.554733e-06,-1.090278e-06,-6.487246e-06,-9.959078e-07,4.083123e-06,-1.190924e-05,-9.918887e-06,1.088016e-05,1500085000000.0,71930000000000.0,1.387489,16980000000000.0,-1.15137
101,0.2917,26.24523,5.631319000000005,1032.78,509.2041,113.5399,59.45156,-441.8959,-37.6703,58245120000000.0,51901600000000.0,4875321000000.0,0.8312205,9.124194e-06,3.191746e-06,-5.712209e-06,3.324073e-06,1.17044e-05,-1.459717e-05,-1.134078e-05,2.29377e-05,44596930000000.0,3852734000000.0,0.6674666,8.008033e-06,2.676424e-06,-5.136443e-06,2.790778e-06,1.014188e-05,-1.29343e-05,-1.007576e-05,1.999784e-05,31140960000000.0,2228622000000.0,0.4342164,5.810238e-06,1.782026e-06,-3.883821e-06,1.862295e-06,7.189791e-06,-9.541295e-06,-7.466491e-06,1.433605e-05,1534211000000.0,55740000000000.0,1.323362,12550000000000.0,-1.089
102,0.2934,25.66402,6.391205999999995,1041.914,500.6338,129.4809,283.2447,-351.7755,-106.5677,29795360000000.0,17204420000000.0,739750800000.0,0.5824071,1.406313e-06,-5.27041e-07,-1.898904e-06,-4.985393e-07,7.984679e-07,-3.27268e-06,-2.769904e-06,2.528279e-06,16147160000000.0,544087200000.0,0.4732233,1.118853e-06,-4.047387e-07,-1.496025e-06,-3.821932e-07,6.493807e-07,-2.588953e-06,-2.188921e-06,2.025352e-06,10476430000000.0,255820200000.0,0.3022306,6.202798e-07,-2.098177e-07,-8.146406e-07,-1.974661e-07,3.740739e-07,-1.420509e-06,-1.198702e-06,1.136615e-06,700047800000.0,13920000000000.0,0.7634156,1808000000000.0,-0.5718
104,0.2957,25.67568,4.890898999999994,1052.505,505.9865,99.93013,-102.3615,-477.0103,334.6261,65645910000000.0,48345380000000.0,5164856000000.0,0.8090504,1.027381e-05,6.252133e-06,-3.789918e-06,6.379126e-06,1.581986e-05,-1.378363e-05,-1.012102e-05,2.849635e-05,42097960000000.0,4028919000000.0,0.6506667,8.868368e-06,5.158568e-06,-3.507321e-06,5.265986e-06,1.341011e-05,-1.213355e-05,-8.971394e-06,2.434839e-05,31429300000000.0,2464215000000.0,0.4372847,6.506405e-06,3.471749e-06,-2.882528e-06,3.547254e-06,9.514668e-06,-9.210803e-06,-6.889939e-06,1.753363e-05,1430056000000.0,61810000000000.0,1.394997,14670000000000.0,-1.15236
105,0.2959,25.50851,5.819561000000001,1052.816,502.3596,118.8939,171.9095,-335.0421,122.3567,33447700000000.0,33063240000000.0,2071909000000.0,0.7174181,2.472331e-06,-2.152241e-07,-2.627306e-06,-1.686013e-07,2.109716e-06,-5.039762e-06,-4.156683e-06,5.151923e-06,31044840000000.0,1733166000000.0,0.5898906,2.230464e-06,-1.856387e-07,-2.361412e-06,-1.438704e-07,1.910866e-06,-4.537794e-06,-3.741035e-06,4.654905e-06,17492760000000.0,880651600000.0,0.357256,1.502499e-06,-1.132021e-07,-1.578303e-06,-8.557048e-08,1.297379e-06,-3.044279e-06,-2.507432e-06,3.144915e-06,1150931000000.0,26720000000000.0,0.8055337,3662000000000.0,-0.673398
107,0.2954,25.17913,5.290396999999994,1054.958,495.9562,107.9437,178.9123,-374.4221,271.0092,78813530000000.0,66318710000000.0,6337516000000.0,0.9002485,1.387702e-05,-7.934515e-07,-1.429127e-05,-5.726152e-07,1.212357e-05,-2.78311e-05,-2.286121e-05,2.912877e-05,53919990000000.0,4876406000000.0,0.7067846,1.208334e-05,-6.561673e-07,-1.240565e-05,-4.674503e-07,1.057966e-05,-2.419499e-05,-1.986647e-05,2.538064e-05,37100030000000.0,2822723000000.0,0.4592934,8.775198e-06,-4.335257e-07,-8.960895e-06,-3.017761e-07,7.709072e-06,-1.752206e-05,-1.437705e-05,1.844876e-05,1880135000000.0,84470000000000.0,1.672065,24030000000000.0,-1.423
109,0.2952,24.97586,6.754277999999995,1053.189,490.5701,137.6005,201.5278,-291.7802,-209.2446,42674650000000.0,39791220000000.0,3547776000000.0,0.7577348,5.40032e-06,-5.345351e-07,-5.796311e-06,-4.377941e-07,4.524812e-06,-1.106586e-05,-9.134946e-06,1.115812e-05,35850550000000.0,2880699000000.0,0.6180402,4.807762e-06,-4.554763e-07,-5.138991e-06,-3.702038e-07,4.045924e-06,-9.830213e-06,-8.110937e-06,9.949873e-06,25374110000000.0,1736161000000.0,0.4059521,3.59855e-06,-3.133019e-07,-3.817438e-06,-2.508346e-07,3.051507e-06,-7.328594e-06,-6.041359e-06,7.468162e-06,1258596000000.0,39160000000000.0,1.035338,6898000000000.0,-0.8376633
110,0.2962,25.01769,5.332295000000003,1058.815,494.1315,109.0573,-251.5997,-253.7839,172.9477,167526800000000.0,142537200000000.0,16465820000000.0,1.159388,5.712278e-05,2.27236e-05,-3.284695e-05,2.311465e-05,7.49908e-05,-8.833981e-05,-6.791414e-05,0.0001450265,119565900000000.0,12919640000000.0,0.9200638,5.089592e-05,1.934113e-05,-3.01513e-05,1.966862e-05,6.584375e-05,-7.959401e-05,-6.138829e-05,0.0001282089,73527260000000.0,7183793000000.0,0.5765162,3.689665e-05,1.274911e-05,-2.309536e-05,1.295086e-05,4.634698e-05,-5.893693e-05,-4.57275e-05,9.149677e-05,3388108000000.0,93720000000000.0,2.651579,42280000000000.0,-2.270162
112,0.2964,25.42112,6.574079999999999,1053.51,500.7192,134.428,65.64574,-385.7177,-87.96332,130715100000000.0,100439200000000.0,12491080000000.0,1.032679,3.648014e-05,6.263767e-06,-2.918239e-05,6.670419e-06,3.986087e-05,-6.470555e-05,-5.163958e-05,8.450873e-05,91116130000000.0,10494040000000.0,0.8407833,3.35188e-05,5.508249e-06,-2.705016e-05,5.871328e-06,3.634427e-05,-5.968908e-05,-4.76805e-05,7.734983e-05,71701090000000.0,7179514000000.0,0.5729962,2.736997e-05,4.129431e-06,-2.243824e-05,4.407321e-06,2.924947e-05,-4.908875e-05,-3.92773e-05,6.270133e-05,2384427000000.0,109400000000000.0,2.214586,41220000000000.0,-1.948796
